Scaling equations	6.4547*x-6.1745	4.3504*x-4.1755	5.6665*x-5.4268	6.4825*x-6.1940	4.3471*x-4.1302	6.3983*x-6.2383	x	x
2020.08.26 04:42:34.078	0.957638	0.973743	0.964869	0.959282	0.955995	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:34.328	0.961254	0.971114	0.965526	0.960596	0.964540	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:34.578	0.952708	0.973086	0.976701	0.964212	0.954680	-0.000752	-0.000752	-0.001081
2020.08.26 04:42:34.828	0.960268	0.964212	0.965526	0.969799	0.962897	-0.000752	-0.001081	-0.000423
2020.08.26 04:42:35.078	0.955995	0.971771	0.956652	0.962240	0.962897	-0.000095	-0.000752	-0.000423
2020.08.26 04:42:35.328	0.962897	0.973743	0.964540	0.960925	0.956652	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:35.578	0.965198	0.963554	0.956324	0.957967	0.970456	-0.001081	-0.000423	-0.000752
2020.08.26 04:42:35.828	0.961254	0.965855	0.960925	0.956981	0.966512	-0.001081	-0.000752	-0.000423
2020.08.26 04:42:36.078	0.958296	0.972100	0.979002	0.964212	0.960596	-0.000752	-0.000752	-0.001081
2020.08.26 04:42:36.328	0.963554	0.975715	0.970456	0.964540	0.966184	-0.000752	-0.001081	-0.000423
2020.08.26 04:42:36.578	0.957638	0.972757	0.966841	0.961582	0.961582	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:36.828	0.961911	0.977030	0.957638	0.957638	0.958953	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:37.078	0.960268	0.970785	0.959282	0.959610	0.956324	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:37.328	0.955666	0.962568	0.966841	0.964540	0.967170	-0.000423	-0.001081	-0.000423
2020.08.26 04:42:37.578	0.958953	0.974400	0.951722	0.957967	0.954680	-0.000423	-0.001081	-0.000752
2020.08.26 04:42:37.828	0.960268	0.970785	0.961582	0.963883	0.962897	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:38.078	0.958953	0.965526	0.965526	0.963554	0.962240	-0.001081	-0.000423	-0.000752
2020.08.26 04:42:38.328	0.964212	0.968156	0.970128	0.964540	0.964212	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:38.578	0.959939	0.974400	0.960925	0.960596	0.966512	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:38.828	0.955666	0.979002	0.970785	0.961582	0.958624	-0.000752	-0.001081	-0.000752
2020.08.26 04:42:39.078	0.958624	0.964540	0.966184	0.965526	0.966512	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:39.328	0.960596	0.965198	0.954023	0.959610	0.976044	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:39.578	0.960268	0.976372	0.971771	0.965855	0.958624	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:39.828	0.963226	0.963554	0.960925	0.961254	0.962568	-0.000423	-0.000752	-0.001081
2020.08.26 04:42:40.078	0.958296	0.970785	0.962897	0.961911	0.958296	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:40.328	0.965526	0.971771	0.956652	0.958624	0.964869	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:40.578	0.962240	0.957638	0.964540	0.960268	0.961911	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:40.828	0.959282	0.970785	0.969142	0.963554	0.963226	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:41.078	0.960925	0.959939	0.962897	0.958624	0.966184	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:41.328	0.961254	0.977358	0.959939	0.960925	0.965526	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:41.578	0.964540	0.973414	0.960268	0.964540	0.958624	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:41.828	0.964212	0.973743	0.963226	0.957967	0.954023	-0.000423	-0.000423	-0.000423
2020.08.26 04:42:42.078	0.963226	0.965855	0.963226	0.965198	0.960268	-0.000752	-0.000423	-0.000423
2020.08.26 04:42:42.328	0.961582	0.968484	0.964212	0.959939	0.964869	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:42.578	0.961582	0.970128	0.963226	0.959282	0.961254	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:42.828	0.959610	0.965198	0.965526	0.961254	0.976701	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:43.078	0.957967	0.970785	0.965855	0.959282	0.958953	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:43.328	0.958624	0.979988	0.968484	0.962568	0.962240	-0.000423	-0.001081	-0.001081
2020.08.26 04:42:43.578	0.963226	0.969142	0.947779	0.956981	0.972100	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:43.828	0.963554	0.979330	0.954680	0.956652	0.961254	-0.000095	-0.000423	-0.000752
2020.08.26 04:42:44.078	0.961582	0.973743	0.955338	0.960268	0.972757	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:44.328	0.960596	0.969142	0.958296	0.962897	0.966512	-0.000752	-0.001081	-0.000752
2020.08.26 04:42:44.578	0.962897	0.971442	0.956324	0.956324	0.951722	-0.000752	-0.000423	0.000234
2020.08.26 04:42:44.828	0.959939	0.980316	0.956652	0.955009	0.961254	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:45.078	0.962240	0.966841	0.958296	0.958296	0.957638	-0.000752	-0.000423	-0.000423
2020.08.26 04:42:45.328	0.962240	0.973743	0.953366	0.958624	0.957967	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:45.578	0.960925	0.975386	0.962568	0.959939	0.956324	-0.000095	-0.000752	-0.000423
2020.08.26 04:42:45.828	0.959282	0.964869	0.970128	0.964540	0.958296	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:46.078	0.956981	0.979002	0.955338	0.955995	0.951065	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:46.328	0.958953	0.962897	0.962568	0.960596	0.959610	-0.000752	-0.000095	-0.000423
2020.08.26 04:42:46.578	0.958953	0.971114	0.967498	0.959939	0.961911	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:46.828	0.960268	0.977358	0.972100	0.963554	0.960268	-0.000423	-0.000423	-0.000423
2020.08.26 04:42:47.078	0.961582	0.974072	0.966512	0.962240	0.965855	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:47.328	0.960268	0.973743	0.964212	0.961254	0.956652	-0.000752	-0.000095	-0.000752
2020.08.26 04:42:47.578	0.958953	0.965526	0.971771	0.964869	0.960925	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:47.828	0.965198	0.962240	0.964212	0.960268	0.971114	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:48.078	0.959610	0.969142	0.968156	0.961254	0.956324	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:48.328	0.960268	0.973743	0.962568	0.962568	0.959939	-0.000752	-0.001081	-0.000752
2020.08.26 04:42:48.578	0.956652	0.968813	0.951722	0.956324	0.971771	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:48.828	0.962240	0.976044	0.957638	0.965526	0.963554	-0.000423	-0.001081	-0.001081
2020.08.26 04:42:49.078	0.963554	0.966184	0.956324	0.959610	0.961582	-0.001081	-0.000095	-0.000095
2020.08.26 04:42:49.328	0.955009	0.960268	0.978016	0.965526	0.955995	-0.000752	-0.000423	-0.000423
2020.08.26 04:42:49.578	0.961254	0.969470	0.956981	0.955995	0.955009	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:49.828	0.963554	0.970128	0.962897	0.957638	0.956652	-0.000752	-0.000423	-0.000423
2020.08.26 04:42:50.078	0.961254	0.966841	0.963883	0.960925	0.964212	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:50.328	0.960925	0.982617	0.964540	0.958296	0.970785	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:50.578	0.958953	0.972757	0.971442	0.963226	0.961911	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:50.828	0.958953	0.970128	0.971771	0.966512	0.957967	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:51.078	0.960596	0.964540	0.960596	0.962240	0.958953	-0.000095	-0.000423	-0.000423
2020.08.26 04:42:51.328	0.959610	0.972100	0.959610	0.966184	0.963554	-0.000423	-0.001081	-0.000423
2020.08.26 04:42:51.578	0.962568	0.966184	0.951065	0.958296	0.957967	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:51.828	0.955666	0.968813	0.959610	0.959282	0.958953	-0.000752	-0.000423	-0.000423
2020.08.26 04:42:52.078	0.964540	0.968813	0.954680	0.960268	0.962568	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:52.328	0.959610	0.978344	0.956981	0.962240	0.961254	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:52.578	0.955009	0.976044	0.964869	0.963226	0.962897	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:52.828	0.953694	0.975058	0.973743	0.967498	0.970456	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:53.078	0.959282	0.979002	0.962897	0.957967	0.961911	-0.001081	-0.000752	-0.000095
2020.08.26 04:42:53.328	0.960925	0.973086	0.965855	0.959939	0.965198	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:53.578	0.958953	0.967170	0.969799	0.962897	0.966184	-0.000095	-0.000095	-0.000752
2020.08.26 04:42:53.828	0.962240	0.965526	0.962897	0.968484	0.976044	-0.000752	-0.001081	-0.001081
2020.08.26 04:42:54.078	0.956652	0.960925	0.966841	0.961911	0.959610	-0.001081	-0.000752	-0.000095
2020.08.26 04:42:54.328	0.961582	0.952708	0.982617	0.967498	0.959939	-0.000423	-0.001081	-0.000752
2020.08.26 04:42:54.578	0.957967	0.971442	0.952708	0.957638	0.958953	-0.000423	-0.000423	-0.000423
2020.08.26 04:42:54.828	0.965198	0.970456	0.960596	0.959610	0.963226	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:55.078	0.961582	0.962897	0.955009	0.960268	0.965198	-0.000752	-0.000423	-0.000752
2020.08.26 04:42:55.328	0.962897	0.975386	0.952380	0.960268	0.964540	-0.001081	-0.000423	-0.000752
2020.08.26 04:42:55.578	0.963226	0.964869	0.963883	0.962240	0.959610	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:55.828	0.965526	0.974072	0.958953	0.956324	0.969470	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:56.078	0.961911	0.960596	0.957638	0.957310	0.956652	-0.000423	-0.000752	-0.001081
2020.08.26 04:42:56.328	0.964540	0.970128	0.958296	0.960596	0.969142	-0.001081	-0.000423	-0.000752
2020.08.26 04:42:56.578	0.963554	0.966184	0.950079	0.951394	0.953366	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:56.828	0.964212	0.974072	0.953366	0.963226	0.957967	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:57.078	0.960925	0.963226	0.955338	0.959939	0.959282	-0.000423	-0.000752	-0.000752
2020.08.26 04:42:57.328	0.959939	0.976044	0.965198	0.960596	0.958296	-0.000752	-0.000423	-0.000423
2020.08.26 04:42:57.578	0.960268	0.977030	0.960268	0.960596	0.956981	-0.000752	-0.000752	-0.000752
2020.08.26 04:42:57.828	0.957310	0.980974	0.983603	0.965526	0.958624	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:58.078	0.958624	0.977687	0.969142	0.957310	0.961911	-0.001081	-0.001081	-0.000423
2020.08.26 04:42:58.328	0.960268	0.982617	0.959610	0.959939	0.965198	-0.001081	-0.000752	-0.000752
2020.08.26 04:42:58.578	0.953694	0.951394	0.978673	0.963883	0.957967	-0.000752	-0.001081	-0.000095
2020.08.26 04:42:58.828	0.960925	0.959282	0.964540	0.967827	0.965198	-0.000752	-0.000752	-0.000423
2020.08.26 04:42:59.078	0.954680	0.971771	0.965198	0.963554	0.947121	-0.000423	-0.000423	-0.000752
2020.08.26 04:42:59.328	0.961254	0.956981	0.969142	0.965855	0.962897	-0.000423	-0.000752	-0.000423
2020.08.26 04:42:59.578	0.959610	0.968484	0.958624	0.959939	0.967498	-0.000423	-0.001081	-0.000423
2020.08.26 04:42:59.828	0.964212	0.965198	0.972428	0.961254	0.975386	-0.000423	-0.000423	-0.000423
2020.08.26 04:43:00.078	0.957967	0.976044	0.966512	0.959939	0.964869	-0.001081	-0.000752	-0.001081
2020.08.26 04:43:00.328	0.960596	0.982617	0.970456	0.961582	0.962897	-0.000423	-0.001081	-0.000752
2020.08.26 04:43:00.578	0.954352	0.966512	0.962240	0.962568	0.955666	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:00.828	0.961254	0.967170	0.959939	0.964540	0.957638	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:01.078	0.959282	0.972428	0.961582	0.960925	0.951065	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:01.328	0.959610	0.954023	0.970128	0.965855	0.954680	-0.001081	-0.000423	-0.000423
2020.08.26 04:43:01.578	0.959282	0.967827	0.959939	0.965198	0.956981	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:01.828	0.966512	0.972100	0.965855	0.961254	0.975386	-0.000423	-0.001081	-0.000752
2020.08.26 04:43:02.078	0.958296	0.959610	0.966184	0.965855	0.961911	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:02.328	0.960596	0.963554	0.973414	0.967170	0.968484	-0.000095	-0.000752	-0.000752
2020.08.26 04:43:02.578	0.962897	0.981302	0.958296	0.960596	0.959939	-0.000752	-0.001081	-0.000752
2020.08.26 04:43:02.828	0.955009	0.975386	0.970456	0.969142	0.956981	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:03.078	0.959282	0.965855	0.955009	0.957310	0.960596	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:03.328	0.963883	0.965855	0.952708	0.958953	0.971771	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:03.578	0.957967	0.966184	0.968484	0.960596	0.962568	-0.000423	-0.000423	-0.000752
2020.08.26 04:43:03.828	0.958953	0.971771	0.959282	0.962240	0.967498	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:04.078	0.955995	0.973086	0.968484	0.960596	0.956981	-0.000423	-0.000423	-0.000423
2020.08.26 04:43:04.328	0.959939	0.975386	0.953037	0.956981	0.963226	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:04.578	0.960596	0.966512	0.962897	0.961582	0.960925	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:04.828	0.961582	0.963554	0.975386	0.960268	0.970456	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:05.078	0.956981	0.955995	0.970128	0.967170	0.966841	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:05.328	0.962240	0.970456	0.962568	0.956324	0.970128	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:05.578	0.956324	0.954680	0.969142	0.958953	0.959610	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:05.828	0.967170	0.968484	0.977358	0.969470	0.963883	-0.000423	-0.000423	-0.001081
2020.08.26 04:43:06.078	0.959610	0.961582	0.963883	0.964212	0.964869	-0.000095	-0.000095	-0.000752
2020.08.26 04:43:06.328	0.960268	0.981960	0.974729	0.961911	0.950736	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:06.578	0.959610	0.964869	0.960596	0.959610	0.960268	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:06.828	0.965855	0.964212	0.946135	0.957310	0.970128	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:07.078	0.963226	0.955666	0.953694	0.959939	0.957967	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:07.328	0.960596	0.968484	0.956652	0.966184	0.963883	-0.000095	-0.001081	-0.000752
2020.08.26 04:43:07.578	0.963226	0.973414	0.950408	0.953366	0.959939	-0.000752	-0.000752	-0.000095
2020.08.26 04:43:07.828	0.959939	0.973414	0.964212	0.960596	0.960268	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:08.078	0.963226	0.974400	0.955338	0.951394	0.959282	-0.000423	-0.000423	-0.000423
2020.08.26 04:43:08.328	0.957967	0.973086	0.965855	0.957638	0.974072	-0.000423	-0.000423	-0.001081
2020.08.26 04:43:08.578	0.958953	0.968156	0.970456	0.959610	0.964869	-0.001081	-0.000423	-0.000752
2020.08.26 04:43:08.828	0.958624	0.979659	0.962240	0.959282	0.967170	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:09.078	0.954023	0.969799	0.957310	0.959610	0.955009	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:09.328	0.959282	0.974072	0.968156	0.960268	0.960925	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:09.578	0.959610	0.966841	0.963554	0.957967	0.954680	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:09.828	0.957638	0.963554	0.973743	0.964212	0.957967	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:10.078	0.955338	0.967827	0.969799	0.965198	0.955338	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:10.328	0.959610	0.971771	0.964212	0.968813	0.968156	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:10.578	0.954352	0.960925	0.966184	0.959610	0.955009	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:10.828	0.957967	0.965526	0.976372	0.968156	0.959939	-0.001081	-0.000423	-0.000423
2020.08.26 04:43:11.078	0.959610	0.959282	0.960596	0.961254	0.957310	-0.000423	-0.000752	-0.000423
2020.08.26 04:43:11.328	0.962240	0.966512	0.963554	0.956324	0.962568	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:11.578	0.961911	0.956652	0.957967	0.958624	0.962240	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:11.828	0.961582	0.964869	0.955009	0.959610	0.972100	-0.000095	-0.000752	-0.000423
2020.08.26 04:43:12.078	0.959939	0.961582	0.966512	0.966841	0.958296	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:12.328	0.958296	0.976372	0.972428	0.961911	0.955009	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:12.578	0.958296	0.961911	0.973743	0.962568	0.958953	-0.000095	-0.000423	-0.001081
2020.08.26 04:43:12.828	0.961582	0.977358	0.966184	0.964869	0.968484	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:13.078	0.959610	0.971771	0.969142	0.957967	0.958296	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:13.328	0.961582	0.974400	0.976372	0.968156	0.971442	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:13.578	0.954023	0.967827	0.968484	0.961254	0.957310	-0.000752	-0.000423	-0.000423
2020.08.26 04:43:13.828	0.962897	0.967498	0.969470	0.966184	0.959282	-0.001081	-0.000423	-0.000752
2020.08.26 04:43:14.078	0.959610	0.960268	0.960268	0.960925	0.958953	-0.001081	-0.001081	-0.000752
2020.08.26 04:43:14.328	0.961582	0.969142	0.967170	0.966512	0.970785	-0.000423	-0.000423	-0.001081
2020.08.26 04:43:14.578	0.962240	0.959610	0.963554	0.955009	0.975058	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:14.828	0.960925	0.973414	0.967170	0.959939	0.969470	-0.000752	-0.000095	-0.000752
2020.08.26 04:43:15.078	0.958953	0.971442	0.969799	0.958953	0.961582	-0.001081	-0.001081	-0.000752
2020.08.26 04:43:15.328	0.961582	0.970456	0.956324	0.960925	0.972428	-0.000423	-0.000752	-0.000752
2020.08.26 04:43:15.578	0.958953	0.968156	0.963554	0.957638	0.953366	-0.000752	-0.000752	-0.000752
2020.08.26 04:43:15.828	0.959610	0.969470	0.961582	0.963226	0.955338	-0.001081	-0.001081	-0.000423
2020.08.26 04:43:16.078	0.960268	0.965526	0.955338	0.957638	0.958296	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:16.328	0.958953	0.978016	0.955009	0.958624	0.957967	-0.000752	-0.000423	-0.000752
2020.08.26 04:43:16.578	0.961911	0.972100	0.953037	0.958296	0.956324	-0.000752	-0.000752	-0.000423
2020.08.26 04:43:16.828	0.960268	0.958296	0.973743	0.966512	0.963226	-0.000752	-0.001081	-0.000423
2020.08.26 04:43:17.078	0.957310	0.965198	0.964540	0.960596	0.960925	-0.000423	-0.000752	-0.000752
