Scaling equations	6.4547*x-6.1745	4.3504*x-4.1755	5.6665*x-5.4268	6.4825*x-6.1940	4.3471*x-4.1302	6.3983*x-6.2383	x	x
2020.08.26 00:42:24.828	0.964540	0.976701	0.965855	0.952708	0.966841	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:25.078	0.966841	0.977687	0.970456	0.962568	0.970785	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:25.328	0.965855	0.985904	0.970128	0.960268	0.974729	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:25.578	0.966184	0.993463	0.970785	0.961254	0.976044	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:25.828	0.967498	0.985904	0.972100	0.962568	0.979330	-0.000095	-0.000423	-0.000423
2020.08.26 00:42:26.078	0.963226	0.996092	0.968813	0.961911	0.976372	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:26.328	0.962897	0.999050	0.968156	0.963554	0.978016	-0.000423	-0.001081	-0.000752
2020.08.26 00:42:26.578	0.966512	0.982946	0.966841	0.961254	0.976701	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:26.828	0.963554	0.988862	0.968813	0.962240	0.973414	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:27.078	0.962897	0.984260	0.969142	0.958953	0.981631	-0.000423	-0.000095	-0.000423
2020.08.26 00:42:27.328	0.964869	0.985246	0.970785	0.960268	0.983603	-0.000423	-0.001081	-0.000752
2020.08.26 00:42:27.578	0.960925	0.984260	0.971771	0.963226	0.981631	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:27.828	0.962568	0.985246	0.970785	0.961582	0.986890	-0.000095	-0.000423	-0.000423
2020.08.26 00:42:28.078	0.963226	0.987547	0.971114	0.959939	0.978016	-0.000095	-0.000423	-0.000423
2020.08.26 00:42:28.328	0.964212	0.986232	0.967498	0.959282	0.972100	-0.000095	-0.000423	-0.000752
2020.08.26 00:42:28.578	0.960925	0.976701	0.967827	0.957638	0.968156	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:28.828	0.961911	0.975058	0.968156	0.960268	0.966184	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:29.078	0.961254	0.979988	0.967170	0.959282	0.968156	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:29.328	0.962568	0.967827	0.965855	0.962568	0.967827	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:29.578	0.962897	0.975715	0.965526	0.960268	0.969470	-0.000423	-0.000423	-0.001081
2020.08.26 00:42:29.828	0.960268	0.975058	0.963883	0.957310	0.966841	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:30.078	0.964212	0.977030	0.966512	0.960268	0.963226	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:30.328	0.964869	0.979002	0.965526	0.961911	0.969799	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:30.578	0.963554	0.979659	0.968813	0.962240	0.972100	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:30.828	0.961254	0.977030	0.968484	0.964212	0.972100	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:31.078	0.962568	0.978016	0.969470	0.961254	0.974729	-0.000095	-0.000423	-0.000423
2020.08.26 00:42:31.328	0.962897	0.978673	0.969470	0.960925	0.973086	-0.000752	-0.001081	-0.000752
2020.08.26 00:42:31.578	0.963226	0.994120	0.969470	0.959282	0.975386	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:31.828	0.962897	0.989519	0.970128	0.957638	0.976044	-0.000095	-0.000423	-0.000423
2020.08.26 00:42:32.078	0.966841	0.995435	0.969799	0.960268	0.970128	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:32.328	0.962897	0.996092	0.968813	0.957310	0.968156	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:32.578	0.966184	0.993134	0.966512	0.961911	0.966184	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:32.828	0.962897	0.987876	0.965526	0.958624	0.967170	-0.000423	-0.000423	-0.000095
2020.08.26 00:42:33.078	0.962568	0.976044	0.965526	0.961911	0.971442	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:33.328	0.961582	0.963883	0.965526	0.960596	0.970456	-0.000095	-0.000423	-0.000423
2020.08.26 00:42:33.578	0.958953	0.976701	0.968156	0.960596	0.978344	-0.000423	-0.000752	-0.001081
2020.08.26 00:42:33.828	0.961582	0.976044	0.969799	0.959939	0.979988	-0.000423	-0.000752	-0.000095
2020.08.26 00:42:34.078	0.961911	0.980645	0.971114	0.959610	0.984918	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:34.328	0.961254	0.981960	0.972100	0.957638	0.978344	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:34.578	0.962568	0.981302	0.974072	0.960268	0.980316	-0.000423	-0.001081	-0.000752
2020.08.26 00:42:34.828	0.964212	0.980645	0.972757	0.956324	0.980316	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:35.078	0.959610	0.984260	0.972100	0.959282	0.979330	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:35.328	0.960596	0.978344	0.968484	0.960596	0.980316	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:35.578	0.959610	0.980316	0.967827	0.958624	0.983274	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:35.828	0.964869	0.981631	0.963883	0.961582	0.975058	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:36.078	0.964540	0.972100	0.965855	0.965198	0.971442	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:36.328	0.965526	0.980645	0.964540	0.958953	0.969470	-0.000423	-0.000095	-0.000423
2020.08.26 00:42:36.578	0.962240	0.986561	0.966841	0.962897	0.972100	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:36.828	0.965526	0.980974	0.967170	0.965198	0.970456	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:37.078	0.966512	0.991820	0.970456	0.964540	0.970456	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:37.328	0.963883	1.000036	0.970456	0.959282	0.970128	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:37.578	0.965526	1.012197	0.970785	0.958624	0.970785	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:37.828	0.966512	1.008253	0.968813	0.956324	0.975715	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:38.078	0.960268	1.000365	0.969799	0.958296	0.976044	-0.000752	-0.001081	-0.000752
2020.08.26 00:42:38.328	0.962568	0.984260	0.968156	0.958624	0.980316	-0.000423	-0.000095	-0.000423
2020.08.26 00:42:38.578	0.965198	0.991820	0.970785	0.964212	0.980974	-0.000752	-0.000095	-0.000752
2020.08.26 00:42:38.828	0.964540	0.983274	0.967498	0.961254	0.974072	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:39.078	0.963226	0.979330	0.968813	0.960596	0.972757	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:39.328	0.964212	0.979330	0.966184	0.956981	0.964869	-0.000423	-0.000095	-0.000423
2020.08.26 00:42:39.578	0.964869	0.966841	0.966184	0.954352	0.963883	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:39.828	0.962897	0.975386	0.964869	0.961254	0.964540	-0.000423	-0.000095	-0.000752
2020.08.26 00:42:40.078	0.960268	0.971442	0.965526	0.959610	0.965526	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:40.328	0.962568	0.970785	0.964540	0.957310	0.969142	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:40.578	0.961254	0.978016	0.966512	0.961911	0.969470	-0.000423	-0.000095	-0.000752
2020.08.26 00:42:40.828	0.962568	0.978673	0.966512	0.960925	0.969799	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:41.078	0.959610	0.979659	0.966184	0.959939	0.973414	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:41.328	0.959282	0.967170	0.967827	0.961582	0.973414	-0.001081	-0.000423	-0.000752
2020.08.26 00:42:41.578	0.961911	0.975715	0.966841	0.956981	0.975715	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:41.828	0.964212	0.984589	0.968156	0.960925	0.972100	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:42.078	0.964540	0.974072	0.968156	0.961582	0.974729	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:42.328	0.967170	0.982288	0.970785	0.959610	0.975386	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:42.578	0.961254	0.984918	0.973414	0.962240	0.979330	-0.001081	-0.000423	-0.000423
2020.08.26 00:42:42.828	0.965855	1.000036	0.973086	0.960596	0.980974	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:43.078	0.962240	0.998064	0.972757	0.958624	0.975058	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:43.328	0.964869	1.000036	0.968156	0.959282	0.973086	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:43.578	0.963554	0.996092	0.969142	0.962240	0.978016	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:43.828	0.967170	0.990505	0.967498	0.959282	0.974072	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:44.078	0.966184	0.981960	0.971114	0.963226	0.978673	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:44.328	0.961911	0.984918	0.970785	0.960268	0.976701	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:44.578	0.962240	0.981631	0.971114	0.963883	0.971771	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:44.828	0.963883	0.991162	0.967827	0.962240	0.970128	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:45.078	0.964212	0.974729	0.966841	0.959610	0.973743	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:45.328	0.961911	0.980645	0.965198	0.964540	0.968156	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:45.578	0.962240	0.969799	0.965526	0.961911	0.970785	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:45.828	0.960925	0.978673	0.966184	0.958296	0.965855	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:46.078	0.966512	0.972757	0.966512	0.955338	0.966512	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:46.328	0.964540	0.974072	0.967827	0.960268	0.965855	-0.000095	-0.000752	-0.000095
2020.08.26 00:42:46.578	0.961911	0.974072	0.966184	0.957967	0.972757	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:46.828	0.966512	0.969142	0.966184	0.961582	0.972100	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:47.078	0.963226	0.975058	0.966841	0.958296	0.971442	-0.000752	-0.000095	-0.000423
2020.08.26 00:42:47.328	0.964540	0.977030	0.965855	0.956652	0.967170	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:47.578	0.960596	0.979330	0.967827	0.964540	0.978016	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:47.828	0.963554	0.984918	0.969142	0.957967	0.969799	-0.000095	-0.000423	-0.000752
2020.08.26 00:42:48.078	0.969142	0.986232	0.969142	0.958953	0.968484	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:48.328	0.964869	0.995435	0.971442	0.959282	0.972100	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:48.578	0.962568	0.985246	0.969470	0.961911	0.981631	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:48.828	0.963226	0.988533	0.971771	0.958624	0.982946	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:49.078	0.964540	0.974072	0.970128	0.960268	0.983603	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:49.328	0.959939	0.988862	0.969470	0.960596	0.977358	-0.000752	-0.001081	-0.000423
2020.08.26 00:42:49.578	0.964212	0.988204	0.968813	0.959939	0.972428	-0.000752	-0.001081	-0.000423
2020.08.26 00:42:49.828	0.959282	0.985246	0.967498	0.960268	0.970128	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:50.078	0.962897	0.985575	0.970785	0.955666	0.972100	-0.000095	-0.000423	-0.000095
2020.08.26 00:42:50.328	0.958296	0.987547	0.969142	0.958624	0.972428	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:50.578	0.961254	0.982617	0.970456	0.963226	0.974072	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:50.828	0.958953	0.978344	0.965855	0.957967	0.971442	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:51.078	0.963554	0.975715	0.964540	0.960596	0.965198	-0.000423	-0.000423	-0.001081
2020.08.26 00:42:51.328	0.963226	0.973414	0.964540	0.960596	0.963883	-0.000752	-0.000752	-0.000095
2020.08.26 00:42:51.578	0.963226	0.977358	0.966184	0.961254	0.969142	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:51.828	0.958953	0.978016	0.966184	0.961582	0.970128	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:52.078	0.962568	0.977687	0.968484	0.956981	0.971442	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:52.328	0.957638	0.977358	0.968156	0.960596	0.969470	-0.000095	-0.000752	-0.000423
2020.08.26 00:42:52.578	0.964540	0.976701	0.967827	0.962240	0.970456	-0.000752	0.000234	-0.000423
2020.08.26 00:42:52.828	0.964212	0.988533	0.968813	0.963554	0.973414	-0.000423	-0.000752	-0.000752
2020.08.26 00:42:53.078	0.957638	0.984589	0.968484	0.958296	0.975058	-0.000752	-0.000095	-0.000423
2020.08.26 00:42:53.328	0.963226	0.982946	0.969470	0.962897	0.968813	-0.000423	-0.000423	-0.000752
2020.08.26 00:42:53.578	0.963883	0.986561	0.966841	0.958296	0.968813	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:53.828	0.964212	0.982617	0.968484	0.960596	0.971114	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:54.078	0.964540	0.986561	0.966184	0.960925	0.972100	-0.000095	-0.001081	-0.000423
2020.08.26 00:42:54.328	0.961254	0.990834	0.967827	0.963554	0.968156	-0.000423	-0.001081	-0.000423
2020.08.26 00:42:54.578	0.963883	0.993792	0.968813	0.961911	0.969142	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:54.828	0.960596	0.988862	0.970785	0.959939	0.975058	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:55.078	0.963226	0.988862	0.972757	0.958296	0.976701	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:55.328	0.958953	0.993134	0.971442	0.958624	0.981631	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:55.578	0.963226	0.986890	0.973086	0.961254	0.980316	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:55.828	0.961582	0.982946	0.969799	0.958624	0.980645	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:56.078	0.962240	0.980645	0.970785	0.959282	0.980645	-0.000095	-0.000752	-0.000752
2020.08.26 00:42:56.328	0.958296	0.979330	0.966841	0.959610	0.976372	-0.000423	-0.000423	-0.000095
2020.08.26 00:42:56.578	0.960925	0.980316	0.965526	0.959282	0.973414	-0.000095	-0.000095	-0.000752
2020.08.26 00:42:56.828	0.956981	0.970128	0.965855	0.960268	0.969142	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:57.078	0.961582	0.973743	0.963883	0.961254	0.969470	-0.000752	-0.000752	-0.001081
2020.08.26 00:42:57.328	0.959282	0.969142	0.966184	0.960596	0.969142	-0.000752	-0.000423	-0.000752
2020.08.26 00:42:57.578	0.962568	0.971771	0.967170	0.959610	0.969799	-0.000752	-0.000095	-0.000752
2020.08.26 00:42:57.828	0.960925	0.975715	0.967498	0.960925	0.967498	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:58.078	0.958296	0.978344	0.966512	0.960268	0.970128	-0.000752	-0.000752	-0.000095
2020.08.26 00:42:58.328	0.964212	0.977030	0.966841	0.957310	0.968813	-0.001081	-0.000423	-0.000423
2020.08.26 00:42:58.578	0.960268	0.975715	0.966841	0.960925	0.972757	-0.000752	-0.000423	-0.000423
2020.08.26 00:42:58.828	0.960268	0.972428	0.969470	0.961582	0.973743	-0.000752	-0.000752	-0.000423
2020.08.26 00:42:59.078	0.961582	0.983603	0.969470	0.966841	0.976372	-0.000423	-0.000752	-0.000423
2020.08.26 00:42:59.328	0.964212	0.982946	0.969142	0.963883	0.977358	-0.000752	-0.000752	-0.000752
2020.08.26 00:42:59.578	0.964540	0.985246	0.968484	0.957967	0.974400	-0.000423	-0.000423	-0.000423
2020.08.26 00:42:59.828	0.962568	0.984918	0.966512	0.958953	0.969799	-0.000752	-0.000423	-0.000095
2020.08.26 00:43:00.078	0.962568	0.995435	0.966184	0.957638	0.969799	-0.000423	-0.000423	-0.000095
2020.08.26 00:43:00.328	0.963883	0.990505	0.964869	0.962240	0.962240	-0.000095	-0.000423	-0.000752
2020.08.26 00:43:00.578	0.961911	0.992148	0.968156	0.962240	0.967170	-0.000752	-0.000095	-0.000423
2020.08.26 00:43:00.828	0.959610	0.980974	0.968484	0.959610	0.968813	-0.000423	-0.000423	-0.000423
2020.08.26 00:43:01.078	0.963226	0.978344	0.972100	0.960925	0.969470	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:01.328	0.960268	0.977687	0.973414	0.960596	0.978016	-0.000752	-0.000423	-0.001081
2020.08.26 00:43:01.578	0.963883	0.983603	0.973743	0.961254	0.976701	-0.000752	-0.000423	-0.000423
2020.08.26 00:43:01.828	0.957967	0.986890	0.972428	0.958624	0.977687	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:02.078	0.963554	0.987218	0.968484	0.960268	0.976701	-0.001081	-0.000752	-0.000752
2020.08.26 00:43:02.328	0.963226	0.988862	0.966512	0.960925	0.969142	-0.001081	-0.000423	-0.001081
2020.08.26 00:43:02.578	0.962240	0.984260	0.964869	0.959939	0.968813	-0.000752	-0.000423	-0.000752
2020.08.26 00:43:02.828	0.961254	0.973743	0.964540	0.960268	0.964540	-0.000752	-0.000752	-0.000095
2020.08.26 00:43:03.078	0.963883	0.980316	0.965526	0.959282	0.969470	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:03.328	0.962240	0.969799	0.966184	0.960268	0.971771	-0.001081	-0.000423	-0.000423
2020.08.26 00:43:03.578	0.963554	0.975058	0.966184	0.960268	0.977687	-0.000752	-0.000752	-0.000423
2020.08.26 00:43:03.828	0.963226	0.976372	0.967827	0.958624	0.974072	-0.001081	-0.000095	-0.000752
2020.08.26 00:43:04.078	0.960596	0.986561	0.970785	0.960268	0.978344	-0.000752	-0.000752	-0.000752
2020.08.26 00:43:04.328	0.962897	0.982946	0.971442	0.957310	0.979002	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:04.578	0.961911	0.983932	0.969799	0.960925	0.980645	-0.000423	-0.000752	-0.000423
2020.08.26 00:43:04.828	0.963554	0.977358	0.968813	0.960596	0.980645	-0.000423	-0.000752	-0.000752
2020.08.26 00:43:05.078	0.964212	0.978344	0.969142	0.962240	0.977358	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:05.328	0.963554	0.988533	0.968484	0.961582	0.972428	-0.000752	-0.000423	-0.000423
2020.08.26 00:43:05.578	0.960596	0.984918	0.966841	0.956324	0.974400	-0.000752	-0.000095	-0.000752
2020.08.26 00:43:05.828	0.960925	0.993463	0.968484	0.957638	0.973743	-0.000752	-0.000095	-0.000752
2020.08.26 00:43:06.078	0.962897	0.975386	0.969142	0.960925	0.974072	-0.000752	-0.000423	-0.000095
2020.08.26 00:43:06.328	0.961911	0.980645	0.969142	0.958624	0.973414	-0.000423	-0.000423	-0.000423
2020.08.26 00:43:06.578	0.964212	0.985904	0.971114	0.961254	0.968484	-0.000095	-0.000423	-0.001081
2020.08.26 00:43:06.828	0.963883	0.982946	0.966512	0.960268	0.967498	-0.000423	-0.000752	-0.000752
2020.08.26 00:43:07.078	0.969799	0.989848	0.964869	0.961911	0.967170	-0.000423	-0.000095	-0.000423
2020.08.26 00:43:07.328	0.965526	0.976372	0.964540	0.960596	0.961582	-0.000423	-0.000752	-0.000752
2020.08.26 00:43:07.578	0.961254	0.983932	0.965855	0.959610	0.965855	-0.000423	-0.000752	-0.000423
2020.08.26 00:43:07.828	0.963554	0.980645	0.966184	0.960596	0.967827	-0.000423	-0.000423	-0.000423
2020.08.26 00:43:08.078	0.965526	0.980645	0.972100	0.956981	0.968813	-0.000423	-0.000095	-0.000423
2020.08.26 00:43:08.328	0.962240	0.980316	0.972757	0.959939	0.974072	-0.000752	-0.000423	-0.000423
2020.08.26 00:43:08.578	0.962897	0.975715	0.972757	0.958624	0.970785	-0.000423	-0.000752	-0.000095
2020.08.26 00:43:08.828	0.962897	0.977030	0.968484	0.957967	0.971771	-0.000423	-0.000752	-0.000752
2020.08.26 00:43:09.078	0.961254	0.976701	0.964212	0.960268	0.969470	-0.000752	-0.000423	-0.000423
2020.08.26 00:43:09.328	0.962240	0.973414	0.965526	0.958953	0.971442	-0.000423	-0.000423	-0.000423
2020.08.26 00:43:09.578	0.963226	0.971442	0.964212	0.961254	0.971114	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:09.828	0.959939	0.975386	0.966841	0.960596	0.971114	-0.000423	-0.000752	-0.000095
2020.08.26 00:43:10.078	0.962568	0.973743	0.966841	0.960925	0.972757	-0.000752	-0.000752	-0.000752
2020.08.26 00:43:10.328	0.960925	0.974729	0.968156	0.956324	0.980645	-0.000423	-0.000423	-0.000423
2020.08.26 00:43:10.578	0.966184	0.981631	0.968813	0.963883	0.977358	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:10.828	0.960268	0.968156	0.966512	0.959282	0.977030	-0.000752	-0.000752	0.000234
2020.08.26 00:43:11.078	0.964869	0.982946	0.969142	0.959282	0.981631	-0.000423	-0.000752	-0.000423
2020.08.26 00:43:11.328	0.963554	0.978344	0.968156	0.958953	0.974400	-0.000752	-0.000423	-0.000423
2020.08.26 00:43:11.578	0.962568	0.988533	0.969799	0.960596	0.977687	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:11.828	0.961911	0.993463	0.970128	0.960268	0.976044	-0.000095	-0.000423	-0.000752
2020.08.26 00:43:12.078	0.962568	0.996092	0.972100	0.958624	0.974729	-0.000752	-0.000752	-0.001081
2020.08.26 00:43:12.328	0.966841	0.998393	0.972757	0.956652	0.977358	-0.000752	-0.000423	-0.000752
2020.08.26 00:43:12.578	0.964869	0.990834	0.971442	0.960596	0.979002	-0.001081	-0.000423	-0.000752
2020.08.26 00:43:12.828	0.962568	0.999379	0.969142	0.961582	0.972100	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:13.078	0.965526	0.994778	0.968156	0.961582	0.971114	-0.000095	-0.000752	-0.000095
2020.08.26 00:43:13.328	0.963883	0.989848	0.966841	0.962897	0.972757	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:13.578	0.963226	0.986232	0.967827	0.960268	0.969142	-0.000423	-0.000423	-0.001081
2020.08.26 00:43:13.828	0.962897	0.984589	0.967498	0.964540	0.968156	-0.001081	-0.000095	-0.000752
2020.08.26 00:43:14.078	0.965855	0.989848	0.966184	0.960268	0.971114	-0.000752	-0.000423	-0.001081
2020.08.26 00:43:14.328	0.962568	0.980316	0.968813	0.961254	0.965526	-0.000752	-0.000423	-0.000752
2020.08.26 00:43:14.578	0.963554	0.973086	0.967170	0.962568	0.968813	-0.000423	-0.000752	-0.000423
2020.08.26 00:43:14.828	0.960268	0.968156	0.968156	0.958624	0.969142	-0.000095	-0.000423	-0.000752
2020.08.26 00:43:15.078	0.960596	0.970128	0.967170	0.962568	0.975715	-0.000423	-0.000752	-0.000423
2020.08.26 00:43:15.328	0.963554	0.972757	0.965855	0.961911	0.969470	-0.000095	-0.000423	-0.000752
2020.08.26 00:43:15.578	0.962240	0.968484	0.968156	0.959939	0.971114	-0.000423	-0.000752	-0.000423
2020.08.26 00:43:15.828	0.962897	0.969799	0.965526	0.959610	0.966184	-0.001081	-0.000423	-0.000752
2020.08.26 00:43:16.078	0.968156	0.976701	0.967827	0.961911	0.972100	-0.000752	-0.000752	-0.000423
2020.08.26 00:43:16.328	0.965198	0.976701	0.967498	0.960268	0.971442	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:16.578	0.962568	0.987218	0.967827	0.959282	0.968813	-0.000752	-0.000423	-0.000752
2020.08.26 00:43:16.828	0.966184	0.976372	0.968156	0.958296	0.970456	-0.000095	-0.000752	-0.000423
2020.08.26 00:43:17.078	0.964212	0.985575	0.968484	0.958296	0.967827	-0.000423	-0.000423	-0.000752
2020.08.26 00:43:17.328	0.966184	0.991162	0.967170	0.960268	0.966841	-0.000752	-0.000752	-0.000752
