Scaling equations	6.4547*x-6.1745	4.3504*x-4.1755	5.6665*x-5.4268	6.4825*x-6.1940	4.3471*x-4.1302	6.3983*x-6.2383	x	x
Timestamp	Analog channel 0 (RV.009 - 133148)	Analog channel 1 (RV.004 - 99871)	Analog channel 2 (RV.011 - 90471)	Analog channel 3 (RV.010 - 133149)	Analog channel 4 (RV.005 - 99875)	Analog channel 5 (RV.008 - 133147)	Analog channel 6	Analog channel 7
2020.08.26 08:42:29.578	0.962897	0.974072	0.966184	0.969470	0.956324	0.000234	-0.000095	-0.000095
2020.08.26 08:42:29.828	0.961911	0.976044	0.964540	0.971114	0.955995	0.000563	0.000234	0.000234
2020.08.26 08:42:30.078	0.958296	0.972428	0.970785	0.968156	0.951722	0.000563	-0.000095	0.000234
2020.08.26 08:42:30.328	0.960925	0.973086	0.971442	0.966184	0.959610	-0.000095	-0.000095	-0.000095
2020.08.26 08:42:30.578	0.963883	0.964869	0.957967	0.962568	0.960268	0.000234	0.000234	-0.000095
2020.08.26 08:42:30.828	0.964540	0.973414	0.976372	0.976044	0.960925	0.000234	-0.000095	-0.000423
2020.08.26 08:42:31.078	0.960268	0.962897	0.961582	0.971114	0.951394	-0.000095	0.000234	0.000234
2020.08.26 08:42:31.328	0.959610	0.968156	0.976372	0.970785	0.962240	-0.000095	0.000234	0.000563
2020.08.26 08:42:31.578	0.958296	0.970785	0.956652	0.961911	0.955666	0.000234	-0.000095	-0.000423
2020.08.26 08:42:31.828	0.961911	0.975386	0.961582	0.967498	0.955666	-0.000095	-0.000095	0.000234
2020.08.26 08:42:32.078	0.963883	0.960925	0.968484	0.970785	0.960925	0.000234	0.000234	0.000234
2020.08.26 08:42:32.328	0.963554	0.972100	0.968484	0.969142	0.960596	0.000234	-0.000095	-0.000095
2020.08.26 08:42:32.578	0.957638	0.966512	0.976044	0.968484	0.941534	0.000234	0.000234	0.000234
2020.08.26 08:42:32.828	0.962240	0.977030	0.974400	0.975058	0.959282	0.000234	0.000234	-0.000095
2020.08.26 08:42:33.078	0.957310	0.969142	0.971771	0.963883	0.953037	0.000234	-0.000095	-0.000095
2020.08.26 08:42:33.328	0.962568	0.977687	0.968484	0.969470	0.958624	0.000234	-0.000423	0.000234
2020.08.26 08:42:33.578	0.962897	0.966841	0.963883	0.970785	0.961582	0.000234	0.000234	-0.000095
2020.08.26 08:42:33.828	0.961911	0.955338	0.975058	0.971771	0.967827	-0.000095	-0.000095	-0.000423
2020.08.26 08:42:34.078	0.958624	0.966184	0.970128	0.965198	0.958953	-0.000095	0.000234	-0.000095
2020.08.26 08:42:34.328	0.959282	0.963226	0.978016	0.968484	0.964540	0.000234	-0.000423	0.000234
2020.08.26 08:42:34.578	0.963554	0.965198	0.961582	0.967827	0.960268	0.000234	0.000234	0.000234
2020.08.26 08:42:34.828	0.963226	0.967498	0.965855	0.968156	0.956652	-0.000095	0.000234	-0.000095
2020.08.26 08:42:35.078	0.960268	0.956652	0.962240	0.964212	0.961254	0.000234	-0.000095	-0.000095
2020.08.26 08:42:35.328	0.959282	0.971771	0.967170	0.972757	0.956652	-0.000095	-0.000095	0.000234
2020.08.26 08:42:35.578	0.963226	0.970785	0.962568	0.967827	0.961582	0.000234	0.000234	0.000234
2020.08.26 08:42:35.828	0.963883	0.962240	0.961254	0.971114	0.967498	-0.000095	0.000234	-0.000095
2020.08.26 08:42:36.078	0.955338	0.976372	0.975058	0.971442	0.954023	0.000563	0.000563	0.000234
2020.08.26 08:42:36.328	0.965198	0.966184	0.971114	0.972428	0.965855	-0.000095	0.000234	0.000563
2020.08.26 08:42:36.578	0.957310	0.970785	0.965526	0.967498	0.956324	0.000234	0.000563	-0.000095
2020.08.26 08:42:36.828	0.954352	0.970128	0.974400	0.970785	0.955009	0.000234	-0.000095	0.000234
2020.08.26 08:42:37.078	0.965855	0.961911	0.956324	0.964869	0.969142	-0.000095	0.000234	-0.000095
2020.08.26 08:42:37.328	0.961911	0.959282	0.966184	0.969799	0.969142	-0.000095	0.000563	0.000234
2020.08.26 08:42:37.578	0.959282	0.955995	0.979988	0.972757	0.955666	0.000234	0.000234	0.000563
2020.08.26 08:42:37.828	0.964540	0.960925	0.972100	0.968156	0.960596	0.000234	0.000234	-0.000095
2020.08.26 08:42:38.078	0.963554	0.963226	0.960596	0.969142	0.958953	0.000563	0.000563	-0.000095
2020.08.26 08:42:38.328	0.964869	0.977358	0.956324	0.966841	0.961254	0.000234	0.000563	0.000234
2020.08.26 08:42:38.578	0.966512	0.966841	0.952380	0.966184	0.970456	0.000234	0.000234	-0.000095
2020.08.26 08:42:38.828	0.962897	0.968156	0.950736	0.966184	0.966184	0.000234	-0.000095	-0.000095
2020.08.26 08:42:39.078	0.960925	0.969470	0.964540	0.965855	0.954680	-0.000095	0.000234	-0.000095
2020.08.26 08:42:39.328	0.962240	0.970785	0.965855	0.972428	0.961911	0.000563	0.000234	-0.000095
2020.08.26 08:42:39.578	0.959939	0.976372	0.963554	0.965526	0.954680	0.000563	-0.000095	0.000234
2020.08.26 08:42:39.828	0.962568	0.963883	0.977358	0.965855	0.958953	0.000234	0.000234	0.000234
2020.08.26 08:42:40.078	0.961911	0.975386	0.964869	0.966841	0.957638	-0.000423	-0.000095	-0.000423
2020.08.26 08:42:40.328	0.960925	0.967170	0.984260	0.973414	0.955009	-0.000095	-0.000095	-0.000095
2020.08.26 08:42:40.578	0.960925	0.968813	0.955666	0.963554	0.959282	0.000234	0.000234	0.000563
2020.08.26 08:42:40.828	0.963883	0.980645	0.965526	0.969470	0.957638	0.000234	0.000234	0.000234
2020.08.26 08:42:41.078	0.957310	0.960596	0.981631	0.971442	0.950079	-0.000095	0.000563	-0.000423
2020.08.26 08:42:41.328	0.962240	0.969470	0.962897	0.968484	0.969799	-0.000423	0.000563	0.000234
2020.08.26 08:42:41.578	0.954680	0.963554	0.970456	0.965855	0.956324	0.000563	-0.000095	0.000563
2020.08.26 08:42:41.828	0.959282	0.976044	0.972100	0.969470	0.953694	-0.000095	0.000234	0.000563
2020.08.26 08:42:42.078	0.958296	0.967170	0.958953	0.965526	0.966841	0.000234	-0.000095	-0.000095
2020.08.26 08:42:42.328	0.963883	0.958624	0.955009	0.966184	0.972757	0.000234	-0.000095	-0.000095
2020.08.26 08:42:42.578	0.957638	0.966841	0.980645	0.972428	0.957967	0.000234	0.000234	-0.000095
2020.08.26 08:42:42.828	0.962568	0.955995	0.987547	0.975715	0.967827	0.000234	-0.000423	0.000234
2020.08.26 08:42:43.078	0.961254	0.978344	0.967498	0.961582	0.955666	-0.000095	-0.000095	-0.000095
2020.08.26 08:42:43.328	0.961254	0.974072	0.971771	0.969470	0.945478	0.000563	0.000234	-0.000095
