TIMESTAMP (ISO-8601) UTC;airHumidity %;airPressure hPa;airTemperature C;conductivity1m mS/cm;currentDirection05m deg;currentDirection08m deg;currentDirection11m deg;currentDirection14m deg;currentDirection17m deg;currentDirection20m deg;currentDirection23m deg;currentDirection26m deg;currentDirection29m deg;currentDirection32m deg;currentDirection35m deg;currentDirection38m deg;currentDirection41m deg;currentDirection44m deg;currentDirection47m deg;currentDirection50m deg;currentDirection53m deg;currentDirection56m deg;currentDirection59m deg;currentDirection62m deg;currentSpeed05m cm/s;currentSpeed08m cm/s;currentSpeed11m cm/s;currentSpeed14m cm/s;currentSpeed17m cm/s;currentSpeed20m cm/s;currentSpeed23m cm/s;currentSpeed26m cm/s;currentSpeed29m cm/s;currentSpeed32m cm/s;currentSpeed35m cm/s;currentSpeed38m cm/s;currentSpeed41m cm/s;currentSpeed44m cm/s;currentSpeed47m cm/s;currentSpeed50m cm/s;currentSpeed53m cm/s;currentSpeed56m cm/s;currentSpeed59m cm/s;currentSpeed62m cm/s;salinity1m ppt;temperature1m degC;waterTempNortek degC;WindDir deg;WindGust m/s;WindSpeed m/s
2020-08-01T04:00:00Z;89.41406;1016.06445;14.50195;36.76758;209.17969;213.75000;289.68750;285.82031;258.75000;212.34375;185.97656;168.39844;156.09375;131.48438;129.02344;119.53125;143.08594;159.96094;162.77344;157.14844;137.81250;90.00000;138.51563;53.08594;7.32422;4.39453;2.63672;6.73828;2.63672;7.91016;3.80859;3.51563;2.92969;5.56641;4.68750;3.80859;5.27344;3.51563;4.98047;7.61719;4.39453;1.46484;2.34375;0.58594;30.27710;13.92944;13.90747;65.74219;3.16406;2.16797
2020-08-01T04:30:00Z;85.78125;1015.82031;15.18555;36.77673;211.64063;231.67969;280.54688;297.07031;241.87500;205.31250;218.32031;178.24219;202.14844;147.65625;126.21094;138.86719;131.83594;135.00000;155.03906;153.98438;171.56250;209.17969;189.49219;196.52344;5.56641;4.10156;4.98047;4.10156;4.39453;4.10156;7.91016;6.44531;2.92969;3.22266;7.03125;2.92969;7.03125;6.15234;4.39453;6.15234;2.63672;2.92969;1.17188;1.75781;30.27710;13.95142;13.87451;77.69531;2.40234;1.93359
2020-08-01T05:00:00Z;85.66406;1015.72266;15.18555;36.78589;189.14063;281.95313;236.95313;270.00000;217.96875;202.14844;175.07813;183.16406;158.90625;177.53906;104.41406;164.53125;136.05469;186.32813;133.94531;114.60938;79.10156;108.28125;111.79688;105.82031;7.61719;2.05078;2.63672;1.46484;3.51563;4.98047;7.03125;4.39453;5.56641;4.98047;4.98047;6.44531;9.37500;2.63672;3.80859;7.03125;4.10156;2.34375;2.05078;2.92969;30.27100;13.97339;13.88550;68.20313;2.98828;2.05078
2020-08-01T05:30:00Z;87.53906;1015.47852;14.91211;36.76758;162.42188;270.00000;244.33594;356.13281;163.47656;128.67188;172.26563;176.13281;198.98438;171.21094;91.75781;127.26563;130.42969;138.51563;119.17969;92.81250;105.11719;104.06250;118.47656;90.00000;5.27344;0.00000;3.22266;6.15234;4.68750;3.80859;6.44531;6.44531;2.63672;5.27344;8.78906;6.15234;9.08203;6.15234;4.68750;3.80859;3.51563;1.17188;6.15234;2.92969;30.25269;13.97339;13.89648;86.13281;2.34375;1.81641
2020-08-01T06:00:00Z;88.94531;1015.47852;14.70703;36.73096;106.17188;357.18750;188.08594;65.74219;143.08594;157.14844;189.14063;188.78906;194.06250;132.53906;116.36719;136.05469;207.42188;119.17969;141.67969;90.00000;106.52344;77.69531;11.25000;123.04688;4.10156;4.10156;2.05078;2.05078;2.92969;3.22266;8.20313;2.63672;3.80859;3.51563;7.03125;3.51563;5.27344;4.98047;4.39453;4.39453;5.56641;4.98047;0.87891;2.05078;30.19775;13.99536;13.90747;59.76563;2.81250;2.16797
2020-08-01T06:30:00Z;88.82813;1015.28320;14.91211;36.74927;170.85938;110.74219;340.66406;75.23438;181.75781;63.28125;151.52344;167.34375;169.80469;229.21875;126.21094;113.90625;196.87500;110.39063;90.00000;77.69531;116.01563;120.58594;234.49219;236.60156;3.80859;3.22266;2.34375;4.98047;2.92969;0.29297;7.61719;2.05078;1.17188;4.68750;6.15234;4.98047;5.56641;2.05078;1.46484;4.98047;4.39453;4.39453;1.75781;4.10156;30.18555;14.03931;13.92944;66.44531;2.28516;1.52344
2020-08-01T07:00:00Z;88.82813;1014.89258;14.91211;36.80420;90.00000;45.00000;51.67969;42.53906;14.76563;231.32813;133.59375;234.14063;290.39063;74.53125;90.00000;68.90625;95.27344;225.00000;259.80469;318.51563;67.85156;218.32031;264.72656;248.90625;5.56641;8.20313;4.98047;3.51563;2.05078;1.17188;2.63672;1.17188;3.80859;2.92969;2.63672;3.22266;5.85938;2.05078;2.34375;1.17188;4.39453;3.51563;6.73828;5.85938;30.20996;14.07227;13.97339;100.19531;2.40234;1.23047
2020-08-01T07:30:00Z;87.07031;1014.74609;15.39063;36.93237;69.25781;79.45313;55.54688;23.90625;17.22656;41.48438;45.00000;144.84375;54.49219;97.03125;63.28125;47.81250;34.80469;47.46094;344.17969;48.16406;41.13281;33.04688;266.83594;74.88281;14.35547;12.59766;6.44531;7.03125;4.98047;3.51563;2.92969;5.85938;3.80859;1.75781;5.27344;5.56641;2.05078;3.51563;2.05078;2.63672;4.39453;4.10156;1.75781;1.17188;30.30151;14.10522;14.00635;61.87500;2.87109;2.46094
2020-08-01T08:00:00Z;87.07031;1014.59961;15.52734;36.98730;73.82813;65.74219;61.17188;60.46875;14.76563;52.73438;124.10156;196.87500;355.42969;73.47656;50.97656;54.14063;46.05469;36.56250;333.28125;79.80469;101.95313;87.89063;3.86719;62.57813;14.64844;9.96094;3.22266;5.27344;8.49609;3.22266;2.92969;6.73828;2.63672;5.27344;4.10156;3.22266;1.17188;4.39453;1.46484;2.34375;2.05078;2.92969;2.92969;3.80859;30.25879;14.21509;14.08325;37.26563;2.05078;1.64063
2020-08-01T08:30:00Z;88.12500;1014.59961;15.39063;37.00562;71.71875;47.10938;25.66406;16.52344;5.27344;51.67969;27.42188;21.79688;27.77344;51.67969;47.10938;54.84375;5.27344;351.56250;0.00000;11.60156;8.08594;290.39063;358.94531;315.00000;12.59766;10.83984;6.15234;6.44531;9.66797;4.98047;2.92969;7.61719;4.10156;4.10156;6.15234;3.51563;1.17188;8.20313;7.32422;3.51563;2.05078;1.75781;5.56641;3.51563;30.22827;14.28101;14.21509;15.11719;1.99219;1.69922
2020-08-01T09:00:00Z;88.24219;1014.55078;14.98047;37.16125;77.69531;58.00781;37.96875;20.03906;2.10938;354.72656;7.73438;72.77344;78.75000;32.34375;9.49219;29.17969;346.64063;340.31250;352.26563;342.77344;331.87500;68.20313;2.46094;31.99219;10.25391;14.06250;8.20313;8.49609;11.42578;7.61719;4.39453;8.49609;0.58594;2.63672;6.15234;6.73828;1.46484;11.71875;11.13281;10.54688;3.22266;2.05078;2.34375;1.75781;30.31982;14.33594;14.34692;1.75781;2.92969;2.51953
2020-08-01T09:30:00Z;88.94531;1014.50195;15.11719;37.32605;66.44531;53.78906;62.92969;52.38281;56.60156;91.40625;18.98438;6.32813;38.67188;357.18750;331.17188;24.60938;335.74219;325.54688;348.75000;359.29688;339.60938;349.10156;26.71875;136.05469;12.30469;14.64844;19.33594;12.89063;6.44531;3.80859;4.68750;3.51563;3.22266;4.10156;4.68750;4.68750;4.39453;10.83984;10.83984;9.96094;7.03125;4.39453;2.92969;4.10156;30.39307;14.43481;14.36890;341.36719;2.57813;2.10938
2020-08-01T10:00:00Z;88.82813;1014.30664;15.32227;37.35352;66.44531;70.31250;69.25781;55.54688;46.05469;0.00000;351.56250;331.87500;332.57813;15.46875;42.53906;21.09375;354.72656;1.40625;13.00781;1.05469;344.53125;30.23438;87.89063;81.56250;13.18359;14.06250;11.13281;6.44531;3.80859;5.56641;2.63672;4.10156;2.92969;3.80859;3.51563;7.03125;5.27344;7.61719;11.42578;16.69922;7.91016;1.46484;2.63672;2.05078;30.40527;14.44580;14.39087;353.32031;2.28516;1.87500
2020-08-01T10:30:00Z;86.71875;1014.25781;15.59570;37.50916;75.23438;69.60938;63.98438;37.61719;332.57813;8.78906;337.85156;302.69531;351.21094;33.75000;25.66406;20.74219;12.65625;3.86719;328.00781;313.59375;333.28125;50.97656;140.97656;170.15625;11.71875;14.06250;11.71875;2.63672;2.92969;7.91016;8.49609;3.80859;4.68750;8.49609;4.98047;5.56641;4.39453;11.71875;10.25391;8.78906;5.56641;3.22266;3.51563;5.27344;30.42969;14.59961;14.53369;343.82813;2.57813;2.10938
2020-08-01T11:00:00Z;86.25000;1014.11133;15.80078;37.73804;78.39844;68.90625;47.10938;28.47656;357.89063;358.94531;356.13281;20.74219;21.79688;341.71875;109.68750;116.01563;26.71875;15.11719;320.97656;319.92188;319.92188;166.64063;279.14063;133.59375;7.91016;14.06250;9.37500;4.98047;5.27344;9.37500;6.15234;2.92969;6.73828;4.39453;3.22266;4.68750;4.68750;7.32422;7.03125;11.42578;4.68750;1.75781;2.05078;5.85938;30.42358;14.87427;14.68750;336.79688;2.46094;2.10938
2020-08-01T11:30:00Z;85.19531;1013.91602;16.00586;37.91199;130.78125;89.29688;84.72656;62.92969;65.03906;346.64063;336.09375;9.84375;52.03125;94.92188;90.00000;75.93750;28.12500;312.89063;296.01563;338.20313;297.07031;240.82031;166.64063;166.28906;9.08203;8.49609;8.49609;4.68750;3.22266;7.32422;4.98047;3.51563;4.68750;9.66797;6.44531;0.87891;3.51563;6.15234;9.08203;4.98047;6.73828;3.22266;1.75781;4.98047;30.33813;15.19287;14.91821;333.63281;2.63672;2.10938
2020-08-01T12:00:00Z;83.32031;1013.91602;16.41602;37.89368;127.26563;113.90625;102.30469;98.78906;221.48438;43.94531;8.43750;357.89063;40.07813;82.61719;64.68750;10.89844;336.09375;315.00000;316.05469;270.00000;270.00000;296.71875;127.61719;173.67188;6.44531;7.32422;8.49609;7.32422;1.17188;4.39453;5.56641;5.56641;2.34375;5.56641;6.44531;2.63672;5.56641;3.51563;3.22266;4.39453;1.75781;0.87891;2.63672;5.27344;30.41748;15.06104;15.10498;336.09375;3.16406;2.51953
2020-08-01T12:30:00Z;86.83594;1013.67188;16.27930;38.07678;130.07813;95.97656;80.50781;139.57031;122.69531;92.46094;54.14063;346.99219;101.60156;106.87500;121.99219;72.77344;348.04688;194.76563;243.98438;271.75781;270.00000;197.57813;115.66406;124.10156;3.51563;6.73828;3.51563;0.87891;4.98047;4.68750;3.22266;1.46484;4.10156;7.32422;4.68750;2.92969;3.22266;4.68750;4.68750;3.22266;1.75781;2.05078;2.63672;4.39453;30.46631;15.20386;15.10498;345.58594;2.87109;2.40234
2020-08-01T13:00:00Z;83.32031;1013.13477;16.75781;38.12256;198.28125;122.69531;112.14844;124.10156;129.72656;121.28906;28.47656;93.16406;78.04688;90.70313;112.50000;0.00000;248.90625;228.16406;257.69531;247.85156;180.00000;172.26563;116.01563;112.14844;3.51563;2.92969;4.98047;2.92969;9.96094;8.78906;1.17188;3.22266;4.39453;8.20313;3.80859;0.87891;5.27344;7.91016;2.34375;2.92969;1.17188;2.92969;4.68750;4.10156;30.38696;15.36865;15.31372;9.84375;4.16016;2.98828
2020-08-01T13:30:00Z;82.50000;1013.03711;16.68945;38.04016;197.57813;183.51563;153.28125;221.48438;138.86719;141.67969;63.28125;131.13281;117.42188;113.55469;144.14063;256.99219;217.61719;253.82813;326.95313;308.32031;50.27344;160.31250;166.64063;195.82031;5.27344;3.22266;2.92969;3.51563;4.39453;5.85938;1.46484;3.80859;3.51563;5.27344;4.39453;2.63672;3.22266;4.68750;6.44531;4.39453;0.87891;7.91016;4.39453;4.39453;30.37476;15.28076;15.34668;7.03125;3.98438;3.28125
2020-08-01T14:00:00Z;81.79688;1012.74414;16.68945;37.93945;175.42969;199.33594;236.25000;261.91406;152.57813;79.45313;176.13281;79.10156;78.75000;98.43750;180.00000;253.82813;262.26563;0.00000;4.21875;290.39063;142.03125;149.76563;178.94531;157.85156;4.98047;3.80859;1.46484;2.92969;4.98047;3.80859;1.46484;1.46484;6.15234;3.51563;0.29297;4.68750;6.44531;0.00000;2.63672;1.75781;4.68750;7.61719;5.27344;4.10156;30.36865;15.17090;15.29175;14.06250;4.33594;3.69141
2020-08-01T14:30:00Z;82.03125;1012.54883;16.62109;37.91199;167.69531;182.46094;191.95313;203.90625;130.42969;123.75000;260.50781;117.07031;138.86719;121.99219;33.04688;331.17188;68.90625;132.53906;8.43750;95.97656;174.02344;175.07813;180.00000;143.08594;6.73828;4.68750;2.05078;4.68750;6.15234;1.17188;1.17188;1.46484;5.27344;4.10156;3.22266;2.34375;5.85938;1.75781;4.10156;2.92969;5.56641;8.49609;7.61719;2.92969;30.33813;15.18188;15.21484;8.78906;4.74609;3.80859
2020-08-01T15:00:00Z;84.14063;1012.06055;16.41602;37.82043;214.45313;239.41406;209.53125;190.54688;183.86719;163.12500;130.07813;95.27344;119.88281;113.90625;85.07813;78.04688;31.99219;37.61719;69.60938;73.82813;153.28125;167.34375;178.94531;174.72656;4.68750;2.05078;2.63672;5.27344;2.92969;3.22266;3.51563;6.15234;4.68750;7.91016;3.51563;2.92969;7.61719;3.80859;4.39453;3.22266;4.68750;8.78906;6.15234;2.34375;30.22217;15.22583;15.17090;14.41406;5.33203;4.62891
2020-08-01T15:30:00Z;83.43750;1011.91406;16.48438;37.76550;191.95313;206.71875;169.10156;193.35938;217.61719;254.53125;121.99219;127.61719;116.71875;106.87500;110.39063;126.21094;160.66406;129.37500;121.28906;175.42969;161.36719;157.50000;192.30469;170.85938;10.25391;2.05078;2.05078;7.32422;3.80859;2.92969;4.10156;1.75781;8.49609;8.78906;4.68750;4.68750;3.22266;4.39453;6.15234;4.98047;6.15234;4.39453;4.10156;3.22266;30.20386;15.18188;15.15991;13.71094;4.98047;4.10156
2020-08-01T16:00:00Z;84.25781;1011.62109;16.41602;37.74719;168.04688;176.83594;140.27344;217.61719;190.19531;197.57813;125.15625;98.78906;118.47656;98.43750;91.75781;102.30469;115.66406;77.34375;133.24219;97.73438;90.00000;149.06250;127.96875;31.99219;5.27344;3.80859;3.80859;6.15234;4.39453;2.05078;2.34375;4.98047;7.03125;12.01172;6.15234;4.68750;5.27344;3.80859;6.15234;6.44531;2.63672;5.56641;2.34375;3.80859;30.16113;15.21484;15.19287;11.95313;4.51172;3.92578
2020-08-01T16:30:00Z;82.73438;1011.37695;16.48438;37.69226;196.17188;194.76563;292.14844;318.51563;196.87500;247.50000;90.00000;107.57813;118.12500;96.32813;99.84375;95.97656;99.14063;128.32031;131.13281;116.71875;143.08594;184.92188;132.18750;95.27344;7.32422;2.05078;2.34375;2.34375;4.39453;5.27344;2.34375;4.98047;7.32422;12.01172;10.25391;8.78906;8.49609;5.27344;4.39453;2.92969;2.05078;4.39453;2.92969;3.22266;30.17944;15.13794;15.12695;3.51563;4.68750;3.92578
2020-08-01T17:00:00Z;84.14063;1011.27930;16.41602;37.60071;221.48438;0.00000;257.34375;281.25000;229.57031;253.47656;0.00000;123.39844;103.35938;104.41406;102.30469;87.18750;113.90625;117.42188;153.98438;131.13281;110.74219;115.66406;165.93750;333.28125;4.39453;1.17188;0.87891;4.68750;6.44531;7.32422;0.00000;4.68750;7.32422;14.64844;14.64844;4.10156;7.32422;3.22266;5.27344;4.10156;3.22266;3.22266;0.29297;2.34375;30.19165;15.01709;15.03906;354.37500;4.33594;3.63281
2020-08-01T17:30:00Z;86.95313;1010.93750;16.41602;37.58240;175.78125;265.07813;259.10156;261.91406;277.73438;37.61719;167.34375;150.46875;150.46875;144.49219;139.57031;138.86719;145.54688;175.78125;190.19531;45.00000;352.96875;3.16406;200.39063;350.50781;4.10156;2.34375;2.63672;6.44531;1.46484;2.63672;4.39453;2.34375;7.61719;10.25391;9.96094;8.20313;7.03125;1.46484;3.22266;1.17188;1.75781;1.75781;0.87891;2.34375;30.14282;15.06104;14.98413;6.67969;5.15625;4.21875
2020-08-01T18:00:00Z;87.77344;1010.59570;16.21094;37.53662;180.00000;263.32031;254.17969;63.28125;148.00781;140.27344;168.75000;169.80469;165.93750;181.05469;145.19531;119.17969;113.20313;131.13281;354.02344;78.04688;7.03125;68.90625;312.53906;116.71875;5.56641;4.39453;4.39453;0.29297;1.75781;1.46484;6.73828;5.56641;10.25391;4.98047;8.78906;5.85938;8.20313;4.39453;2.05078;2.05078;2.34375;1.46484;1.75781;0.58594;30.13672;15.00610;14.96216;11.95313;4.92188;3.86719
2020-08-01T18:30:00Z;89.06250;1010.30273;16.00586;37.50916;194.41406;197.22656;275.27344;345.93750;251.01563;45.00000;161.01563;176.13281;169.80469;178.24219;130.42969;112.14844;123.75000;117.42188;95.27344;303.75000;300.58594;259.10156;298.47656;241.87500;7.61719;1.75781;2.05078;2.34375;3.80859;0.00000;4.39453;6.44531;6.15234;7.03125;7.61719;6.44531;6.15234;3.80859;1.17188;1.17188;2.05078;4.68750;2.63672;1.46484;30.12451;14.99512;14.89624;13.71094;5.33203;4.45313
2020-08-01T19:00:00Z;89.76563;1010.00977;16.00586;37.47253;183.86719;226.40625;338.90625;97.38281;214.80469;174.02344;226.75781;185.27344;142.38281;168.75000;156.79688;122.34375;168.75000;144.14063;248.90625;270.00000;315.00000;316.40625;300.23438;252.42188;5.85938;2.92969;6.15234;3.22266;3.22266;2.05078;4.39453;6.15234;5.56641;4.98047;4.98047;6.44531;7.61719;2.63672;1.46484;2.34375;1.46484;5.85938;4.39453;4.39453;30.13672;14.95117;14.86328;11.95313;4.16016;3.39844
2020-08-01T19:30:00Z;90.82031;1009.76563;15.80078;37.44507;156.79688;133.94531;217.26563;79.10156;0.00000;90.00000;216.56250;181.05469;169.45313;137.81250;163.12500;160.31250;169.80469;112.50000;10.54688;244.68750;285.46875;293.55469;219.02344;215.85938;4.98047;3.80859;2.05078;2.05078;2.63672;1.75781;4.98047;2.34375;5.85938;5.56641;6.44531;6.73828;6.44531;1.17188;1.75781;2.05078;7.03125;4.39453;4.10156;3.80859;30.14893;14.88525;14.81934;48.51563;2.98828;1.52344
2020-08-01T20:00:00Z;91.99219;1009.57031;15.52734;37.41760;150.82031;94.92188;298.12500;321.32813;324.49219;351.56250;164.88281;225.70313;169.45313;196.17188;218.32031;248.55469;235.89844;287.22656;264.02344;295.31250;339.60938;289.68750;239.76563;255.58594;2.92969;9.08203;1.46484;4.98047;2.63672;2.05078;2.63672;3.80859;5.56641;2.63672;3.80859;3.51563;6.44531;4.39453;4.68750;4.10156;4.98047;4.68750;2.63672;6.15234;30.16113;14.84131;14.78638;0.35156;3.22266;2.16797
2020-08-01T20:30:00Z;91.75781;1009.42383;15.52734;37.40845;181.75781;84.72656;93.16406;34.80469;79.80469;10.89844;247.14844;250.66406;97.03125;130.78125;194.41406;267.53906;270.00000;282.65625;281.60156;313.59375;299.88281;273.86719;270.00000;268.24219;3.22266;8.49609;5.56641;1.46484;4.68750;4.39453;2.05078;0.29297;0.87891;2.05078;4.98047;2.34375;2.34375;2.63672;8.49609;9.37500;7.61719;5.85938;2.63672;3.22266;30.14282;14.85229;14.76440;354.37500;4.86328;4.04297
2020-08-01T21:00:00Z;91.87500;1009.32617;15.39063;37.39929;123.39844;96.32813;58.00781;357.89063;0.00000;13.00781;70.31250;310.07813;284.76563;342.77344;246.44531;260.15625;248.55469;300.23438;294.25781;312.53906;313.94531;293.90625;281.60156;234.84375;5.27344;6.44531;9.96094;5.27344;3.51563;4.39453;1.46484;4.10156;1.46484;1.46484;1.75781;3.51563;1.75781;3.51563;6.44531;10.54688;10.25391;5.27344;3.51563;2.92969;30.14893;14.83032;14.73145;357.89063;4.92188;3.69141
2020-08-01T21:30:00Z;90.82031;1009.27734;15.52734;37.40845;109.68750;86.48438;80.50781;330.11719;344.53125;327.65625;165.23438;255.23438;315.70313;347.34375;287.22656;324.14063;261.56250;270.00000;298.47656;296.01563;305.85938;320.97656;301.64063;264.72656;8.20313;11.71875;7.91016;5.56641;5.56641;3.22266;3.22266;4.10156;4.68750;5.56641;2.92969;2.63672;4.68750;4.68750;9.08203;9.66797;11.13281;8.78906;3.51563;2.34375;30.15503;14.84131;14.73145;342.42188;5.27344;4.33594
2020-08-01T22:00:00Z;91.52344;1009.08203;15.32227;37.39929;88.59375;88.94531;62.22656;7.38281;3.51563;345.23438;344.53125;341.71875;342.42188;358.94531;335.39063;305.15625;285.11719;328.00781;312.89063;289.33594;306.56250;300.23438;283.00781;150.82031;7.91016;10.83984;7.32422;6.15234;6.44531;6.15234;2.92969;2.34375;4.39453;4.68750;2.92969;3.51563;2.63672;6.15234;9.37500;9.66797;9.96094;5.56641;1.46484;1.17188;30.15503;14.83032;14.72046;1.05469;4.62891;3.63281
2020-08-01T22:30:00Z;92.22656;1008.83789;15.25391;37.39929;96.32813;98.08594;81.91406;28.12500;10.19531;18.98438;8.08594;301.99219;320.27344;340.66406;1.05469;260.50781;300.58594;308.67188;283.71094;278.78906;284.41406;310.78125;325.89844;296.71875;6.44531;11.42578;10.54688;9.08203;10.54688;5.85938;4.98047;5.56641;3.22266;4.68750;5.56641;1.75781;4.68750;8.20313;9.37500;9.08203;5.27344;6.73828;3.80859;1.46484;30.16724;14.81934;14.72046;37.96875;3.80859;3.16406
2020-08-01T23:00:00Z;92.46094;1008.74023;15.18555;37.33521;140.62500;90.00000;77.69531;73.82813;6.32813;8.08594;356.13281;310.07813;342.77344;13.00781;270.00000;295.31250;312.18750;270.00000;279.49219;275.97656;290.39063;315.00000;279.14063;330.11719;3.51563;7.03125;8.20313;6.73828;8.20313;8.49609;5.85938;5.85938;6.44531;4.10156;3.51563;6.15234;4.68750;6.73828;12.89063;11.71875;4.98047;6.15234;4.39453;1.75781;30.13672;14.77539;14.72046;19.33594;3.39844;2.63672
2020-08-01T23:30:00Z;92.92969;1008.69141;15.11719;37.31689;125.15625;100.54688;65.03906;14.76563;1.75781;328.71094;342.07031;332.57813;326.25000;37.26563;229.57031;312.89063;313.94531;246.79688;270.00000;218.67188;225.00000;310.07813;276.32813;203.55469;2.92969;8.20313;6.15234;3.51563;6.73828;4.68750;6.44531;3.51563;3.22266;3.22266;1.75781;6.15234;2.92969;6.73828;7.91016;8.20313;3.80859;4.98047;4.68750;4.39453;30.11230;14.78638;14.70947;351.91406;2.81250;2.28516
2020-08-02T00:00:00Z;93.63281;1008.64258;14.98047;37.29858;191.60156;66.44531;79.10156;52.38281;156.44531;0.00000;293.55469;305.85938;245.39063;14.76563;291.09375;294.96094;249.96094;213.04688;223.24219;216.21094;253.47656;320.27344;236.25000;201.79688;9.37500;4.39453;6.44531;2.63672;2.63672;3.22266;1.75781;6.73828;2.92969;1.46484;3.51563;5.27344;4.10156;6.44531;7.61719;7.32422;7.32422;5.56641;2.05078;8.78906;30.11230;14.76440;14.69849;251.71875;3.16406;1.99219
2020-08-02T00:30:00Z;94.21875;1008.83789;14.98047;37.29858;56.25000;59.06250;39.02344;62.92969;55.54688;342.07031;26.36719;355.42969;338.20313;341.36719;7.03125;3.86719;120.23438;188.08594;202.50000;219.02344;251.71875;317.46094;96.32813;186.32813;0.58594;4.68750;4.68750;4.10156;3.80859;4.98047;9.96094;3.51563;7.03125;7.32422;3.22266;2.92969;3.80859;7.03125;5.27344;5.56641;3.80859;3.22266;1.75781;3.51563;30.10620;14.77539;14.68750;249.60938;4.27734;3.45703
2020-08-02T01:00:00Z;94.45313;1008.64258;14.91211;37.29858;218.32031;154.33594;39.02344;45.70313;69.60938;15.82031;358.24219;357.89063;345.58594;343.12500;326.25000;293.20313;188.43750;180.00000;201.09375;180.00000;143.78906;35.15625;145.89844;159.96094;7.61719;2.63672;3.51563;5.85938;5.56641;4.39453;6.44531;4.98047;6.15234;8.20313;2.92969;2.34375;5.85938;3.80859;6.44531;4.98047;1.75781;3.51563;4.68750;7.32422;30.11230;14.76440;14.68750;256.64063;3.33984;2.75391
2020-08-02T01:30:00Z;94.68750;1008.54492;14.70703;37.29858;191.60156;92.46094;2.10938;68.55469;81.21094;325.19531;9.49219;357.53906;343.12500;1.75781;124.80469;101.60156;138.16406;182.10938;192.30469;172.26563;96.32813;161.71875;161.71875;150.82031;8.20313;2.34375;2.92969;6.15234;9.08203;5.27344;3.51563;6.44531;3.22266;3.51563;2.92969;4.39453;4.68750;5.27344;4.98047;3.51563;1.75781;6.44531;9.08203;7.32422;30.11841;14.75342;14.67651;249.25781;3.39844;2.87109
2020-08-02T02:00:00Z;94.92188;1008.30078;14.70703;37.25281;202.14844;191.25000;205.31250;9.49219;104.41406;305.15625;288.28125;345.58594;71.01563;303.04688;102.30469;153.98438;139.57031;158.55469;159.60938;126.91406;142.73438;142.73438;165.93750;173.67188;7.32422;4.68750;2.34375;0.58594;5.27344;2.05078;2.34375;5.27344;3.51563;2.34375;3.80859;6.44531;2.92969;9.96094;6.15234;4.98047;5.27344;8.78906;10.54688;7.91016;30.11230;14.72046;14.66553;264.72656;3.16406;2.63672
2020-08-02T02:30:00Z;95.15625;1008.05664;14.57031;37.26196;189.49219;234.49219;213.75000;144.14063;161.71875;279.14063;284.06250;167.34375;263.32031;165.23438;187.73438;180.00000;137.46094;137.46094;130.78125;84.72656;153.98438;171.56250;175.07813;164.17969;7.91016;4.68750;0.29297;4.39453;4.39453;4.39453;1.75781;4.98047;2.63672;2.05078;4.39453;1.75781;0.87891;7.03125;7.91016;5.56641;7.03125;9.66797;10.54688;7.61719;30.15503;14.66553;14.62158;278.08594;2.98828;2.40234
2020-08-02T03:00:00Z;95.03906;1007.95898;14.70703;37.43591;209.88281;336.09375;251.71875;197.57813;298.47656;270.00000;146.25000;125.85938;201.79688;143.08594;158.90625;140.27344;140.97656;159.25781;137.81250;137.46094;182.46094;186.32813;152.57813;165.93750;11.42578;0.87891;1.75781;3.80859;1.17188;2.63672;2.63672;8.20313;2.05078;3.51563;3.22266;1.46484;1.46484;9.08203;5.85938;4.98047;7.32422;9.08203;8.20313;8.20313;30.19775;14.81934;14.65454;261.56250;2.46094;1.64063
2020-08-02T03:30:00Z;94.57031;1007.71484;14.70703;37.36267;240.11719;201.44531;279.14063;200.03906;244.33594;279.14063;223.94531;183.16406;198.28125;190.54688;159.96094;123.04688;128.32031;159.60938;166.99219;174.72656;153.28125;165.23438;176.13281;150.46875;12.01172;2.92969;3.22266;5.27344;7.03125;3.80859;3.80859;4.98047;5.27344;4.98047;2.34375;6.15234;5.56641;5.85938;8.78906;5.56641;5.85938;8.49609;7.61719;3.51563;30.16113;14.78638;14.70947;156.44531;2.40234;1.40625
2020-08-02T04:00:00Z;95.27344;1007.37305;14.57031;37.43591;235.89844;223.24219;226.40625;240.46875;256.99219;292.50000;214.45313;222.18750;223.24219;176.48438;163.47656;151.17188;130.42969;162.42188;174.02344;165.58594;191.25000;177.53906;174.72656;215.15625;10.83984;4.98047;3.22266;9.66797;4.39453;5.56641;4.98047;5.56641;2.05078;6.44531;6.44531;3.22266;2.92969;5.85938;5.85938;5.27344;6.73828;7.32422;5.27344;2.92969;30.18555;14.83032;14.74243;191.25000;3.10547;2.51953
2020-08-02T04:30:00Z;95.62500;1007.03125;14.57031;37.34436;230.97656;231.32813;245.39063;230.27344;281.60156;284.06250;228.86719;227.46094;181.75781;153.98438;137.46094;177.89063;173.67188;145.54688;156.09375;164.88281;203.90625;160.66406;189.49219;161.71875;7.61719;8.20313;7.91016;8.49609;4.10156;3.80859;6.15234;4.39453;3.22266;5.27344;6.44531;7.61719;4.98047;9.08203;8.20313;7.32422;3.80859;5.85938;7.32422;0.29297;30.14893;14.76440;14.75342;184.57031;3.28125;2.46094
