Time;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE
Time;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;thtp;tm01;tm02;tm02a;tm02b;tp;uptime
06.08.2020 23:00:00;0.05371;0.00488;0.05371;0.00000;8.78906;36.5625;10.19531;34.4531;2.81250;0.0000;13.35938;4.6875;4.1992;12.4023;4.1797;7.1289;4373402.00000000
07.08.2020 00:00:00;0.05371;0.00488;0.05371;0.00000;11.25000;26.7188;10.89844;23.2031;15.11719;0.0000;11.25000;4.9805;4.4922;13.0469;4.4922;7.1289;4377002.00000000
07.08.2020 01:00:00;0.05371;0.00488;0.05371;0.00000;8.78906;1.4063;8.43750;22.1484;10.89844;0.0000;13.00781;4.4922;4.1016;12.0508;4.0625;6.8359;4380602.00000000
07.08.2020 02:00:00;0.06836;0.02930;0.05859;0.00000;0.35156;253.1250;7.38281;61.5234;13.35938;0.0000;252.42188;4.7852;4.1016;16.3281;3.6719;24.9023;4384202.00000000
07.08.2020 03:00:00;0.08789;0.04883;0.07324;0.00000;1.40625;293.9063;17.22656;75.9375;11.95313;0.0000;278.08594;4.7852;3.8086;14.9219;3.2031;24.9023;4387802.00000000
07.08.2020 04:00:00;0.10254;0.04883;0.09277;0.00000;22.50000;52.0313;13.71094;71.7188;12.65625;0.0000;64.68750;3.6133;3.1250;15.6250;2.7734;24.9023;4391402.00000000
07.08.2020 05:00:00;0.10254;0.06348;0.07813;0.00000;13.35938;11.2500;11.25000;64.3359;8.08594;0.0000;27.07031;4.7852;3.7109;15.6250;2.9688;24.9023;4395002.00000000
07.08.2020 06:00:00;0.08301;0.01953;0.07813;0.00000;21.79688;32.3438;23.90625;33.0469;21.44531;0.0000;26.36719;3.1250;2.9297;15.5078;2.8125;2.1484;4398602.00000000
07.08.2020 07:00:00;0.08789;0.03418;0.08301;0.00000;34.45313;157.5000;23.90625;69.9609;23.20313;0.0000;161.01563;3.3203;3.0273;19.1406;2.7734;24.9023;4402202.00000000
07.08.2020 08:00:00;0.06836;0.01465;0.06836;0.00000;9.14063;344.5313;10.54688;13.7109;12.65625;0.0000;356.13281;3.6133;3.3203;15.7422;3.2422;7.1289;4405802.00000000
07.08.2020 09:00:00;0.07324;0.03418;0.06348;0.00000;6.32813;341.7188;7.03125;35.8594;12.65625;0.0000;1.40625;4.7852;4.0039;15.1563;3.5547;7.0313;4409402.00000000
07.08.2020 10:00:00;0.06836;0.00977;0.06836;0.00000;0.70313;291.0938;2.81250;19.3359;356.13281;0.0000;1.75781;3.6133;3.4180;15.2148;3.3594;7.0313;4413002.00000000
07.08.2020 11:00:00;0.13184;0.05371;0.11719;0.00000;125.50781;21.0938;147.65625;34.8047;143.43750;0.0000;155.03906;3.3203;3.0273;18.0273;2.7344;2.3438;4416602.00000000
07.08.2020 12:00:00;0.07813;0.01953;0.07324;0.00000;2.46094;217.9688;10.54688;26.0156;4.92188;0.0000;358.59375;3.8086;3.4180;17.1484;3.2422;6.4453;4420202.00000000
07.08.2020 13:00:00;0.09766;0.05859;0.07813;0.00000;6.67969;28.1250;359.64844;76.6406;4.57031;0.0000;246.79688;5.8594;4.7852;16.5625;3.8672;24.9023;4423802.00000000
07.08.2020 14:00:00;0.22949;0.20508;0.10254;0.00000;256.64063;227.8125;351.21094;73.4766;18.63281;0.0000;227.46094;11.4258;8.3984;16.5625;4.1797;24.4141;4427402.00000000
07.08.2020 15:00:00;0.14160;0.08789;0.11230;0.00000;16.17188;54.8438;6.32813;75.5859;10.89844;0.0000;294.96094;4.9805;3.8086;16.6211;3.0469;23.8281;4431002.00000000
07.08.2020 16:00:00;0.11230;0.07324;0.08789;0.00000;37.96875;60.4688;19.33594;76.2891;13.71094;0.0000;129.37500;5.9570;4.6875;15.8594;3.5938;24.9023;4434602.00000000
07.08.2020 17:00:00;0.08301;0.03906;0.07324;0.00000;28.12500;33.7500;31.28906;63.9844;17.57813;0.0000;24.96094;4.5898;3.8086;16.0938;3.3594;19.7266;4438202.00000000
07.08.2020 18:00:00;0.05371;0.01465;0.04883;0.00000;2.10938;75.9375;358.24219;23.9063;327.65625;0.0000;3.16406;4.4922;4.0039;15.3906;3.8281;6.7383;4441802.00000000
07.08.2020 19:00:00;0.10742;0.06836;0.08301;0.00000;30.58594;184.2188;25.31250;76.9922;120.23438;0.0000;145.54688;5.3711;4.2969;16.2109;3.3594;24.4141;4445402.00000000
07.08.2020 20:00:00;0.09277;0.04883;0.07813;0.00000;352.26563;195.4688;358.94531;76.2891;346.64063;0.0000;186.67969;4.3945;3.7109;16.9141;3.1641;23.8281;4449002.00000000
07.08.2020 21:00:00;0.11230;0.06348;0.08789;0.00000;359.64844;357.1875;358.59375;73.8281;0.70313;0.0000;317.81250;4.5898;3.8086;16.3867;3.1250;23.8281;4452602.00000000
07.08.2020 22:00:00;0.11230;0.05371;0.09766;0.00000;14.41406;136.4063;355.07813;66.7969;359.29688;0.0000;139.92188;3.9063;3.4180;16.8555;3.0078;24.9023;4456202.00000000
07.08.2020 23:00:00;0.10742;0.04395;0.10254;0.00000;358.24219;333.2813;2.46094;17.9297;4.57031;0.0000;1.75781;3.7109;3.3203;16.0938;3.1250;2.9297;4459802.00000000
08.08.2020 00:00:00;0.09766;0.02930;0.09277;0.00000;6.67969;37.9688;5.27344;21.7969;5.62500;0.0000;359.29688;3.5156;3.2227;15.9180;3.0859;3.1250;4463402.00000000
08.08.2020 01:00:00;0.08301;0.01465;0.08301;0.00000;0.70313;333.2813;1.05469;25.6641;2.81250;0.0000;358.59375;3.3203;3.2227;15.5664;3.1250;2.9297;4467002.00000000
08.08.2020 02:00:00;0.07813;0.00977;0.07813;0.00000;2.46094;14.0625;2.10938;28.8281;355.78125;0.0000;5.62500;3.6133;3.3203;12.5781;3.3594;2.7344;4470602.00000000
08.08.2020 03:00:00;0.08301;0.01953;0.07813;0.00000;14.76563;338.9063;15.11719;16.5234;15.11719;0.0000;10.54688;3.7109;3.4180;15.0391;3.3594;3.3203;4474202.00000000
08.08.2020 04:00:00;0.16602;0.13184;0.09766;0.00000;111.09375;146.2500;30.93750;70.6641;16.17188;0.0000;180.35156;8.6914;6.5430;16.3281;4.0625;24.4141;4477802.00000000
08.08.2020 05:00:00;0.16602;0.12695;0.10254;0.00000;43.94531;50.6250;14.06250;76.9922;208.82813;0.0000;92.10938;7.5195;5.5664;16.6797;3.5547;19.3359;4481402.00000000
08.08.2020 06:00:00;0.16602;0.13184;0.09766;0.00000;158.90625;189.8438;36.91406;80.5078;211.99219;0.0000;182.46094;8.4961;6.2500;16.2109;3.9844;24.4141;4485002.00000000
08.08.2020 07:00:00;0.12207;0.08789;0.08301;0.00000;13.00781;12.6563;27.42188;75.9375;184.92188;0.0000;20.03906;6.5430;4.8828;17.0898;3.4375;24.9023;4488602.00000000
08.08.2020 08:00:00;0.16113;0.12207;0.10254;0.00000;239.06250;244.6875;196.52344;72.7734;145.19531;0.0000;174.02344;6.0547;4.2969;16.9727;2.8516;22.7539;4492202.00000000
08.08.2020 09:00:00;0.08301;0.04395;0.06836;0.00000;32.69531;90.0000;26.36719;76.2891;67.50000;0.0000;107.22656;4.4922;3.8086;16.3867;3.2813;24.9023;4495802.00000000
08.08.2020 10:00:00;0.06836;0.03418;0.05859;0.00000;18.98438;97.0313;2.46094;73.1250;49.57031;0.0000;112.85156;4.9805;4.2969;17.5000;3.7109;24.9023;4499402.00000000
08.08.2020 11:00:00;0.06348;0.01465;0.06348;0.00000;9.14063;9.8438;14.06250;27.4219;45.70313;0.0000;3.16406;3.7109;3.4180;16.1523;3.2813;3.3203;4503002.00000000
08.08.2020 12:00:00;0.08301;0.02441;0.07813;0.00000;3.51563;23.9063;0.70313;18.6328;359.64844;0.0000;356.48438;4.1016;3.8086;15.8594;3.6328;3.5156;4506602.00000000
08.08.2020 13:00:00;0.21484;0.15137;0.15137;0.00000;18.98438;40.7813;256.99219;66.4453;259.45313;0.0000;51.32813;5.9570;4.3945;15.8008;3.1641;24.9023;4510202.00000000
08.08.2020 14:00:00;0.40527;0.25391;0.31738;0.50537;12.65625;32.3438;257.69531;78.3984;252.42188;13.9648;1.75781;4.4922;3.5156;15.6250;2.8125;24.9023;4513802.00000000
08.08.2020 15:00:00;0.48828;0.30762;0.38086;0.65186;287.57813;334.6875;234.49219;68.9063;229.21875;19.9219;315.70313;4.4922;3.6133;17.0898;2.8125;24.9023;4517402.00000000
08.08.2020 16:00:00;0.51270;0.30762;0.41016;0.77637;237.65625;248.9063;221.13281;76.9922;232.03125;17.4805;231.67969;4.4922;3.7109;15.2734;2.9688;14.2578;4521002.00000000
08.08.2020 17:00:00;0.41992;0.26367;0.32715;0.52734;277.03125;288.2813;227.46094;67.1484;229.92188;16.2109;281.95313;4.8828;3.9063;17.2656;3.0859;24.9023;4524602.00000000
08.08.2020 18:00:00;0.41016;0.21973;0.34668;0.51270;235.89844;61.8750;235.54688;74.8828;226.40625;18.5547;101.95313;4.1016;3.5156;15.3320;3.0078;24.9023;4528202.00000000
08.08.2020 19:00:00;0.38086;0.22949;0.30762;0.62256;259.10156;282.6563;243.28125;77.6953;238.00781;16.7969;238.71094;4.4922;3.7109;15.8594;2.9688;24.9023;4531802.00000000
08.08.2020 20:00:00;0.31738;0.21484;0.22949;0.00000;267.53906;267.1875;266.48438;68.2031;241.17188;0.0000;270.00000;5.3711;4.1992;16.0938;3.0859;24.4141;4535402.00000000
08.08.2020 21:00:00;0.25391;0.15625;0.20020;0.00000;265.78125;257.3438;262.26563;72.4219;240.82031;0.0000;272.81250;4.8828;3.9063;15.5078;3.1250;24.9023;4539002.00000000
08.08.2020 22:00:00;0.19531;0.11719;0.15137;0.00000;261.91406;271.4063;248.90625;74.1797;220.42969;0.0000;286.52344;4.7852;3.9063;15.8008;3.0859;24.9023;4542602.00000000
08.08.2020 23:00:00;0.23438;0.17090;0.16113;0.00000;289.68750;295.3125;268.94531;75.2344;227.46094;0.0000;316.05469;6.0547;4.4922;16.3867;3.1250;22.2656;4546202.00000000
09.08.2020 00:00:00;0.22949;0.16113;0.16113;0.00000;197.57813;178.5938;231.67969;60.8203;235.54688;0.0000;136.75781;5.9570;4.4922;15.0391;3.3203;24.9023;4549802.00000000
09.08.2020 01:00:00;0.27832;0.20020;0.19531;0.00000;331.52344;343.1250;260.85938;57.6563;218.32031;0.0000;357.18750;5.8594;4.2969;15.9766;3.1250;22.7539;4553402.00000000
09.08.2020 02:00:00;0.25391;0.20020;0.15625;0.00000;277.73438;279.8438;252.77344;73.4766;241.52344;0.0000;286.17188;8.0078;5.7617;16.7383;3.6719;24.9023;4557002.00000000
09.08.2020 03:00:00;0.25879;0.21973;0.13672;0.00000;15.82031;35.1563;285.82031;68.2031;248.20313;0.0000;30.93750;10.3516;7.7148;16.2695;4.4531;22.7539;4560602.00000000
09.08.2020 04:00:00;0.23438;0.17578;0.15625;0.00000;51.32813;57.6563;14.06250;69.6094;252.77344;0.0000;62.92969;8.3984;6.4453;15.1563;4.5313;22.2656;4564202.00000000
09.08.2020 05:00:00;0.20996;0.17578;0.11719;0.00000;325.54688;358.5938;287.92969;78.7500;234.84375;0.0000;161.36719;9.9609;7.6172;15.6250;4.6875;18.6523;4567802.00000000
09.08.2020 06:00:00;0.23438;0.19043;0.13672;0.00000;149.41406;133.5938;245.39063;78.0469;242.22656;0.0000;138.16406;8.9844;6.6406;15.6250;4.1797;24.9023;4571402.00000000
09.08.2020 07:00:00;0.22949;0.18066;0.14648;0.00000;184.92188;167.3438;229.92188;76.6406;241.52344;0.0000;148.71094;6.7383;4.7852;15.7422;3.1250;22.2656;4575002.00000000
09.08.2020 08:00:00;0.27344;0.19043;0.19531;0.00000;197.92969;185.6250;215.50781;79.1016;207.42188;0.0000;130.07813;5.2734;3.9063;15.9766;2.8516;23.8281;4578602.00000000
09.08.2020 09:00:00;0.25391;0.18066;0.17578;0.00000;0.00000;23.9063;225.35156;68.5547;205.66406;0.0000;59.41406;5.6641;4.1992;15.9180;2.9688;24.9023;4582202.00000000
09.08.2020 10:00:00;0.37598;0.34180;0.15625;0.00000;240.82031;241.8750;218.32031;62.9297;211.64063;0.0000;264.72656;11.2305;7.4219;18.1445;3.3203;24.9023;4585802.00000000
09.08.2020 11:00:00;0.18066;0.12695;0.12695;0.00000;270.00000;267.1875;262.26563;73.1250;249.25781;0.0000;297.77344;5.8594;4.4922;16.1523;3.2031;24.9023;4589402.00000000
09.08.2020 12:00:00;0.24414;0.19531;0.14648;0.00000;217.61719;192.6563;261.56250;79.1016;242.92969;0.0000;133.94531;8.5938;6.2500;15.9766;3.8672;17.9688;4593002.00000000
09.08.2020 13:00:00;0.19043;0.14648;0.12695;0.00000;309.02344;309.3750;296.71875;75.5859;245.39063;0.0000;298.47656;7.6172;5.6641;15.9180;3.8281;24.9023;4596602.00000000
09.08.2020 14:00:00;0.10254;0.03418;0.09766;0.00000;36.21094;70.3125;11.60156;55.1953;239.06250;0.0000;133.94531;4.1992;3.7109;16.2109;3.4766;2.5391;4600202.00000000
09.08.2020 15:00:00;0.08789;0.01465;0.08789;0.00000;263.67188;293.9063;264.02344;34.1016;271.75781;0.0000;187.38281;4.2969;4.0039;14.9219;3.9453;4.1992;4603802.00000000
09.08.2020 16:00:00;0.11230;0.07324;0.08301;0.00000;357.89063;25.3125;313.24219;31.6406;262.61719;0.0000;26.71875;5.4688;4.1992;17.3828;3.1641;24.9023;4607402.00000000
09.08.2020 17:00:00;0.07813;0.01465;0.07324;0.00000;2.10938;199.6875;359.29688;29.8828;341.01563;0.0000;2.10938;4.1016;3.7109;15.3320;3.6328;7.6172;4611002.00000000
09.08.2020 18:00:00;0.06836;0.00977;0.06836;0.00000;2.81250;154.6875;0.35156;17.9297;1.40625;0.0000;1.05469;4.7852;4.2969;15.3320;4.2578;6.3477;4614602.00000000
09.08.2020 19:00:00;0.06836;0.01953;0.06836;0.00000;20.39063;171.5625;18.98438;35.5078;46.75781;0.0000;5.97656;4.5898;4.1016;16.0938;3.9063;7.7148;4618202.00000000
09.08.2020 20:00:00;0.11719;0.08789;0.07813;0.00000;27.77344;40.7813;29.88281;80.5078;34.45313;0.0000;44.64844;9.1797;7.6172;15.2734;5.3516;24.9023;4621802.00000000
09.08.2020 21:00:00;0.16602;0.13184;0.10254;0.00000;85.42969;203.9063;21.79688;77.6953;47.81250;0.0000;224.29688;8.8867;6.4453;16.7383;4.1797;24.9023;4625402.00000000
09.08.2020 22:00:00;0.24902;0.20020;0.14648;0.00000;107.22656;139.2188;25.66406;68.9063;2.46094;0.0000;189.49219;8.9844;6.3477;16.9141;3.9844;22.7539;4629002.00000000
09.08.2020 23:00:00;0.27832;0.20996;0.18555;0.00000;66.09375;104.0625;12.30469;68.2031;3.51563;0.0000;124.10156;6.4453;4.6875;17.3242;3.1641;23.8281;4632602.00000000
10.08.2020 00:00:00;0.29785;0.21973;0.20020;0.00000;47.10938;78.7500;14.41406;66.4453;8.78906;0.0000;56.25000;6.5430;4.8828;16.3281;3.3594;21.7773;4636202.00000000
10.08.2020 01:00:00;0.24902;0.16113;0.19531;0.00000;22.14844;168.7500;22.50000;61.8750;13.71094;0.0000;245.74219;5.0781;4.0039;15.5664;3.1250;24.4141;4639802.00000000
10.08.2020 02:00:00;0.27832;0.19043;0.20020;0.00000;48.51563;106.8750;23.90625;59.4141;15.11719;0.0000;237.30469;5.2734;4.1016;16.0352;3.0469;22.7539;4643402.00000000
10.08.2020 03:00:00;0.24902;0.14160;0.20996;0.00000;32.34375;50.6250;17.57813;63.9844;8.78906;0.0000;52.73438;4.1016;3.4180;15.8008;2.8906;24.9023;4647002.00000000
10.08.2020 04:00:00;0.26855;0.16113;0.20996;0.00000;355.07813;343.1250;10.19531;73.8281;13.35938;0.0000;338.20313;4.3945;3.6133;15.8008;2.8516;24.9023;4650602.00000000
10.08.2020 05:00:00;0.22949;0.13184;0.18555;0.00000;36.91406;112.5000;12.65625;76.2891;9.84375;0.0000;162.07031;4.4922;3.7109;15.0391;3.0859;24.9023;4654202.00000000
10.08.2020 06:00:00;0.28320;0.19043;0.20508;0.00000;12.65625;14.0625;14.06250;54.1406;10.89844;0.0000;13.35938;5.3711;4.1992;15.5078;3.1641;19.3359;4657802.00000000
10.08.2020 07:00:00;0.26855;0.17578;0.20020;0.00000;8.08594;292.5000;17.92969;76.9922;10.89844;0.0000;208.82813;5.2734;4.2969;15.3906;3.2422;19.7266;4661402.00000000
10.08.2020 08:00:00;0.25879;0.18066;0.18066;0.00000;34.10156;71.7188;20.39063;71.3672;5.97656;0.0000;97.03125;5.9570;4.6875;15.7422;3.3594;20.5078;4665002.00000000
10.08.2020 09:00:00;0.20508;0.12695;0.16113;0.00000;57.30469;168.7500;14.41406;74.1797;10.89844;0.0000;180.00000;5.0781;4.1016;16.6797;3.2422;20.1172;4668602.00000000
10.08.2020 10:00:00;0.20020;0.13184;0.14648;0.00000;36.21094;74.5313;7.03125;65.7422;5.27344;0.0000;125.85938;5.6641;4.5898;16.5039;3.4375;24.4141;4672202.00000000
10.08.2020 11:00:00;0.25879;0.15137;0.20996;0.00000;11.95313;21.0938;8.08594;63.2813;9.14063;0.0000;31.64063;4.4922;3.7109;16.6797;3.0469;23.2422;4675802.00000000
10.08.2020 12:00:00;0.29785;0.12207;0.26855;0.00000;4.92188;340.3125;10.19531;72.4219;17.57813;0.0000;331.87500;3.7109;3.3203;17.0313;3.0078;24.9023;4679402.00000000
10.08.2020 13:00:00;0.33691;0.14648;0.30273;0.39551;23.20313;78.7500;11.95313;70.3125;8.08594;20.0195;130.78125;3.7109;3.3203;16.1523;2.9688;20.1172;4683002.00000000
10.08.2020 14:00:00;0.32715;0.15137;0.29297;0.42480;16.87500;71.7188;9.14063;71.3672;10.54688;24.9023;103.35938;3.8086;3.4180;16.4453;3.0859;24.9023;4686602.00000000
10.08.2020 15:00:00;0.28320;0.11719;0.25879;0.00000;7.03125;16.8750;3.51563;75.9375;5.97656;0.0000;31.99219;3.8086;3.4180;16.6797;3.1250;24.9023;4690202.00000000
10.08.2020 16:00:00;0.28809;0.12695;0.25879;0.00000;11.60156;26.7188;7.38281;59.4141;5.62500;0.0000;22.85156;3.9063;3.5156;16.9141;3.1641;24.9023;4693802.00000000
10.08.2020 17:00:00;0.26367;0.10742;0.24414;0.00000;3.86719;15.4688;2.46094;74.5313;0.35156;0.0000;345.58594;4.0039;3.6133;16.3867;3.3203;24.9023;4697402.00000000
10.08.2020 18:00:00;0.23926;0.11230;0.21484;0.00000;2.10938;87.1875;358.94531;79.8047;359.64844;0.0000;150.11719;4.3945;3.9063;16.0352;3.4375;21.2891;4701002.00000000
10.08.2020 19:00:00;0.21484;0.06348;0.20508;0.00000;5.27344;57.6563;2.46094;13.0078;1.75781;0.0000;7.03125;3.9063;3.6133;15.1563;3.4375;3.3203;4704602.00000000
10.08.2020 20:00:00;0.20508;0.06348;0.19531;0.00000;1.40625;198.2813;1.75781;12.3047;4.92188;0.0000;0.70313;4.0039;3.7109;15.8008;3.5156;4.9805;4708202.00000000
10.08.2020 21:00:00;0.24414;0.04883;0.23926;0.00000;7.03125;29.5313;5.97656;12.3047;9.84375;0.0000;5.27344;3.8086;3.6133;16.3281;3.5547;4.3945;4711802.00000000
10.08.2020 22:00:00;0.22461;0.02930;0.21973;0.00000;4.92188;341.7188;4.92188;15.4688;6.67969;0.0000;4.21875;3.8086;3.6133;16.5625;3.6328;4.6875;4715402.00000000
10.08.2020 23:00:00;0.24414;0.01953;0.24414;0.00000;9.84375;355.7813;9.84375;14.0625;9.49219;0.0000;13.00781;3.9063;3.7109;15.7422;3.7109;4.4922;4719004.00000000
11.08.2020 00:00:00;0.26367;0.01953;0.26367;0.00000;7.38281;16.8750;7.38281;14.0625;9.14063;0.0000;8.78906;4.0039;3.8086;15.2734;3.7891;4.6875;4722604.00000000
11.08.2020 01:00:00;0.26855;0.01465;0.26855;0.00000;7.73438;45.0000;7.38281;22.1484;7.73438;0.0000;10.89844;3.9063;3.8086;15.5664;3.7891;4.4922;4726204.00000000
11.08.2020 02:00:00;0.24902;0.01953;0.24902;0.00000;3.51563;29.5313;3.51563;12.3047;5.62500;0.0000;5.62500;4.0039;3.8086;15.8008;3.8281;4.5898;4729804.00000000
11.08.2020 03:00:00;0.22461;0.00977;0.22461;0.00000;4.57031;23.9063;4.57031;21.4453;5.27344;0.0000;6.67969;4.0039;3.8086;14.4531;3.8281;4.3945;4733404.00000000
11.08.2020 04:00:00;0.20020;0.00977;0.20020;0.00000;1.75781;45.0000;1.75781;13.0078;9.49219;0.0000;4.21875;4.1016;3.9063;15.5664;3.9453;4.1992;4737004.00000000
11.08.2020 05:00:00;0.20508;0.00977;0.20508;0.00000;1.40625;177.1875;1.40625;16.5234;10.89844;0.0000;2.81250;4.1992;4.0039;13.8672;3.9844;4.3945;4740604.00000000
11.08.2020 06:00:00;0.22949;0.04883;0.21973;0.00000;0.70313;350.1563;1.75781;19.6875;16.52344;0.0000;1.05469;4.1992;4.0039;15.9180;3.9453;4.1016;4744204.00000000
11.08.2020 07:00:00;0.22461;0.08789;0.20996;0.00000;12.65625;116.7188;5.27344;74.8828;14.41406;0.0000;119.53125;4.6875;4.2969;16.2109;3.9844;24.9023;4747804.00000000
11.08.2020 08:00:00;0.26367;0.16602;0.20508;0.00000;303.04688;180.0000;340.66406;72.7734;313.94531;0.0000;173.67188;6.3477;5.2734;15.8008;4.1797;23.8281;4751404.00000000
11.08.2020 09:00:00;0.23926;0.14648;0.19043;0.00000;316.40625;217.9688;341.36719;75.9375;63.98438;0.0000;165.23438;6.3477;5.3711;15.6250;4.3750;24.9023;4755004.00000000
11.08.2020 10:00:00;0.17578;0.08789;0.15625;0.00000;338.55469;251.7188;352.26563;79.1016;344.17969;0.0000;286.87500;5.5664;4.9805;16.6211;4.3750;24.9023;4758604.00000000
11.08.2020 11:00:00;0.15625;0.01953;0.15625;0.00000;359.64844;338.9063;359.64844;16.1719;112.14844;0.0000;1.40625;4.3945;4.1992;15.2734;4.1406;4.4922;4762204.00000000
11.08.2020 12:00:00;0.15137;0.01953;0.14648;0.00000;350.50781;199.6875;350.50781;14.7656;199.68750;0.0000;350.50781;4.2969;4.1016;15.7422;4.0625;4.1992;4765804.00000000
11.08.2020 13:00:00;0.15137;0.02441;0.15137;0.00000;340.31250;5.6250;339.25781;19.3359;260.85938;0.0000;347.69531;4.3945;4.1992;17.1484;4.1406;4.5898;4769404.00000000
11.08.2020 14:00:00;0.18555;0.08789;0.16113;0.00000;344.17969;87.1875;332.22656;19.3359;258.04688;0.0000;344.88281;5.2734;4.5898;16.2695;4.0625;4.6875;4773004.00000000
11.08.2020 15:00:00;0.17578;0.09277;0.15137;0.00000;297.42188;244.6875;309.72656;72.4219;256.64063;0.0000;221.83594;4.9805;4.1992;15.2148;3.6719;24.9023;4776604.00000000
11.08.2020 16:00:00;0.17578;0.08789;0.15137;0.00000;308.67188;23.9063;290.03906;74.5313;256.64063;0.0000;335.74219;4.5898;3.9063;15.2734;3.3984;23.8281;4780204.00000000
11.08.2020 17:00:00;0.26367;0.16602;0.20508;0.00000;356.83594;80.1563;264.02344;68.5547;254.88281;0.0000;84.72656;5.0781;4.1016;15.9180;3.2422;24.9023;4783804.00000000
11.08.2020 18:00:00;0.22949;0.15625;0.17090;0.00000;315.00000;84.3750;296.36719;74.5313;258.04688;0.0000;72.07031;5.7617;4.4922;16.2695;3.3984;24.9023;4787404.00000000
11.08.2020 19:00:00;0.15137;0.09277;0.11719;0.00000;311.83594;284.0625;314.29688;69.9609;249.25781;0.0000;17.92969;5.7617;4.5898;16.8555;3.6328;24.9023;4791004.00000000
11.08.2020 20:00:00;0.10742;0.04395;0.09766;0.00000;341.36719;158.9063;334.33594;18.6328;253.82813;0.0000;359.29688;4.3945;3.9063;16.2695;3.5547;4.6875;4794604.00000000
11.08.2020 21:00:00;0.08789;0.01465;0.08789;0.00000;355.78125;112.5000;352.61719;13.0078;248.55469;0.0000;4.57031;4.4922;4.1016;15.7422;4.0625;4.7852;4798204.00000000
11.08.2020 22:00:00;0.09277;0.01953;0.09277;0.00000;1.75781;143.4375;359.64844;22.1484;274.57031;0.0000;4.92188;4.2969;4.0039;16.7383;3.9453;6.5430;4801804.00000000
11.08.2020 23:00:00;0.08301;0.01953;0.08301;0.00000;2.46094;354.3750;1.40625;16.1719;335.39063;0.0000;3.86719;4.5898;4.2969;16.1523;4.1406;5.5664;4805404.00000000
12.08.2020 00:00:00;0.08789;0.02441;0.08789;0.00000;8.78906;105.4688;2.81250;18.6328;345.93750;0.0000;4.21875;4.9805;4.4922;16.0352;4.3359;5.5664;4809004.00000000
12.08.2020 01:00:00;0.11719;0.04883;0.10742;0.00000;14.41406;46.4063;5.62500;18.2813;4.21875;0.0000;2.81250;5.0781;4.5898;17.0313;4.2188;4.8828;4812604.00000000
12.08.2020 02:00:00;0.11719;0.03906;0.11230;0.00000;8.78906;56.2500;3.51563;9.4922;358.59375;0.0000;5.62500;4.5898;4.1992;16.4453;3.9453;4.3945;4816204.00000000
12.08.2020 03:00:00;0.15625;0.06836;0.14160;0.00000;4.57031;357.1875;7.03125;51.6797;75.93750;0.0000;1.75781;4.6875;4.1992;15.5664;3.7500;4.2969;4819804.00000000
12.08.2020 04:00:00;0.15625;0.08789;0.13184;0.00000;20.39063;47.8125;5.62500;69.6094;357.18750;0.0000;56.25000;5.4688;4.6875;15.9180;3.9453;24.4141;4823404.00000000
12.08.2020 05:00:00;0.13184;0.04395;0.12695;0.00000;1.75781;347.3438;2.46094;15.8203;0.35156;0.0000;6.32813;4.2969;4.0039;15.9180;3.7500;4.6875;4827004.00000000
12.08.2020 06:00:00;0.13184;0.02441;0.12695;0.00000;6.32813;333.2813;6.67969;15.4688;8.78906;0.0000;10.89844;4.0039;3.8086;16.4453;3.7109;4.9805;4830604.00000000
12.08.2020 07:00:00;0.13184;0.03418;0.12695;0.00000;7.38281;140.6250;5.27344;14.4141;1.75781;0.0000;6.32813;4.1016;3.8086;15.7422;3.7109;4.5898;4834204.00000000
12.08.2020 08:00:00;0.15625;0.08789;0.12695;0.00000;343.12500;317.8125;0.00000;56.9531;345.93750;0.0000;341.36719;5.2734;4.4922;18.0859;3.7109;22.7539;4837804.00000000
12.08.2020 09:00:00;0.09766;0.00977;0.09766;0.00000;5.97656;130.7813;5.27344;13.7109;22.14844;0.0000;3.16406;4.0039;3.8086;16.6797;3.7891;5.1758;4841404.00000000
12.08.2020 10:00:00;0.10254;0.01465;0.09766;0.00000;0.70313;264.3750;2.10938;14.0625;359.64844;0.0000;4.21875;4.0039;3.9063;16.0938;3.8281;4.5898;4845004.00000000
12.08.2020 11:00:00;0.20020;0.14648;0.13184;0.00000;19.68750;60.4688;17.22656;76.9922;2.81250;0.0000;161.71875;7.3242;5.7617;15.3320;4.0234;18.9453;4848604.00000000
12.08.2020 12:00:00;0.27832;0.19043;0.20020;0.00000;112.50000;150.4688;5.97656;76.9922;7.03125;0.0000;197.22656;5.3711;4.1992;15.3906;3.0859;24.9023;4852204.00000000
12.08.2020 13:00:00;0.27344;0.14648;0.22949;0.00000;6.32813;125.1563;355.78125;65.3906;2.81250;0.0000;119.53125;4.1016;3.4180;16.6211;2.9297;24.9023;4855804.00000000
12.08.2020 14:00:00;0.30762;0.19043;0.24414;0.00000;40.78125;122.3438;355.42969;72.0703;3.16406;0.0000;173.67188;4.4922;3.7109;16.2695;2.9297;21.7773;4859404.00000000
12.08.2020 15:00:00;0.35156;0.18555;0.29785;0.58594;0.35156;25.3125;357.89063;79.4531;7.03125;24.9023;235.19531;4.0039;3.4180;16.2109;2.9297;23.8281;4863004.00000000
